IK14,Disease,depmap_dep_lin,depmap_selectivity,depmap_has
PBAPPPCECJKMCM,Urinary Bladder Overactive; Urinary Bladder Diseases\Urologic Diseases; Overactive Bladder; Urgency Incontinence,0.0,-0.03205803588418919,1
PBAPPPCECJKMCM,Overactive Bladder; Urinary Incontinence,0.0,-0.03205803588418919,1
OJLOPKGSLYJEMD,Pre-eclampsia; Fetus or Newborn; Effects of Induction of Labor,0.0,0.0,0
ZVHNDZWQTBEVRY,Primary Myelofibrosis; Post-Polycythemia Vera Myelofibrosis; Post-Essential Thrombocythemia Myelofibrosis,0.0,0.0,0
FABPRXSRWADJSP,Community-acquired Bacterial Pneumonia,0.0,0.0,0
RTGDFNSFWBGLEC,Chronic Inflammatory Demyelinating Polyradiculopathy,0.0,0.0,0
RTGDFNSFWBGLEC,Uveitis,0.0,0.0,0
DQCKKXVULJGBQN,Alcohol Dependence,0.0,0.0,0
KOHIRBRYDXPAMZ,Hypertension,0.0,0.0,0
HHZIURLSWUIHRB,Philadelphia Chromosome Positive (PH+) Chronic Myelogenous Leukemia in Chronic Phase (CML-CP),-0.3566439019627227,-0.32906294472569303,1
FDLYAMZZIXQODN,Advanced Gastric Cancer,0.0,0.20928503891988262,1
MKMPWKUAHLTIBJ,Type 2 Diabetes Mellitus,0.0,0.0,0
SUBDBMMJDZJVOS,Myocardial Injury After Noncardiac Surgery (MINS),0.0,0.0,0
XIQVNETUBQGFHX,hyperhidrosis,0.0,0.0,0
XIQVNETUBQGFHX,nocturnal enuresis,0.0,0.0,0
RCINICONZNJXQF,Gastric Cancer,0.0,1.9553952535603567,1
RCINICONZNJXQF,Critical Ischemia,0.0,0.0,0
IQPSEEYGBUAQFF,Prevention & Control,0.0,0.0,0
UOZODPSAJZTQNH,cutaneous Leishmaniasis,0.0,0.0,0
ISWRGOKTTBVCFA,diabetic foot ulcer,0.0,0.0,0
NNACHAUCXXVJSP,narcolepsy,0.0,0.0,0
YIQPUIGJQJDJOS,Non-Hodgkin's Lymphoma,0.035053929523333846,-0.004875084735219179,1
UVSMNLNDYGZFPF,Multiple Myeloma,0.0,2.1009838257575977,1
DTGLZDAWLRGWQN,Coronary Artery Bypass,0.0,0.0,0
DTGLZDAWLRGWQN,Acute Coronary Syndromes,0.0,0.0,0
LRJOMUJRLNCICJ,Non-Proliferative Diabetic Retinopathy; Cataract,0.0,0.0,0
XOFYZVNMUHMLCC,Duchenne Muscular Dystrophy,0.0,0.0,0
XOFYZVNMUHMLCC,Immune Reconstitution Inflammatory Syndrome; HIV; Tuberculosis,0.0,0.0,0
RJKFOVLPORLFTN,Menopause,0.0,0.0,0
PWWVAXIEGOYWEE,Peripheral Vertigo.,0.0,0.0,0
OLBCVFGFOZPWHH,delirium,0.0,0.0,0
OLBCVFGFOZPWHH,General Anesthesia; Elective Surgery,0.0,0.0,0
ZPMNHBXQOOVQJL,Bowel Cleansing; Colon Capsule Completion Times,0.10875330930128613,0.010346057004592846,1
URKOMYMAXPYINW,Delirium,0.0,0.0,0
LOUPRKONTZGTKE,malaria,0.0,0.0,0
LOUPRKONTZGTKE,Drug Resistant Malaria Due to Plasmodium Falciparum,0.0,0.0,0
YREYEVIYCVEVJK,PPI Resistant Gastroesophageal Reflux Disease,0.0,0.006746290480102829,1
CZFFBEXEKNGXKS,Human Immunodeficiency Virus,0.0,0.0,0
XKLMZUWKNUAPSZ,"Diabetes, Type I; Diabetes, Type II; Angina; Coronary Artery Disease",0.0,0.0,0
IWUCXVSUMQZMFG,Treatment of Chronic Hepatitis C Infection,0.0,0.0,0
YIBOMRUWOWDFLG,HIV-1 infection,0.0,0.0,0
NCDNCNXCDXHOMX,"Infection, Human Immunodeficiency Virus; HIV Infections",0.0,0.0,0
KGFYHTZWPPHNLQ,Venous Thromboembolism,0.0,0.0,0
KGFYHTZWPPHNLQ,Heart Failure; Coronary Artery Disease,0.0,0.0,0
KGFYHTZWPPHNLQ,Patients With Antiphospholipid Syndrome,0.0,0.0,0
MNDBXUUTURYVHR,Chronic Obstructive Pulmonary Disease,0.0,0.0,0
ZKMNUMMKYBVTFN,Functional Endoscopic Sinus Surgery (FESS),0.0,0.0,0
RYMZZMVNJRMUDD,Schizophrenia; Schizoaffective Disorder; Schizophreniform Disorder; Psychosis NOS,0.0,0.0,0
RYMZZMVNJRMUDD,Dyslipidemias,0.0,0.0,0
MFFMDFFZMYYVKS,Type 2 DIAbetes,0.0,0.0,0
LXMSZDCAJNLERA,end-stage kidney disease,0.04370768329594571,0.0012938164046210482,1
LXMSZDCAJNLERA,autosomal dominant polycystic kidney disease,0.04370768329594571,0.0012938164046210482,1
RMMXLENWKUUMAY,Hyperlipidemia; Hypertension,0.0,0.0,0
MUMGGOZAMZWBJJ,infertility,0.0,0.0,0
OEKWJQXRCDYSHL,Coronary Artery Disease; Endothelial Function,0.0,0.0,0
OEKWJQXRCDYSHL,Coronary Artery Disease (CAD),0.0,0.0,0
OEKWJQXRCDYSHL,Platelet Reactivity,0.0,0.0,0
OEKWJQXRCDYSHL,Chronic Kidney Disease,-0.055965483733788964,0.018834700386379598,1
TVYLLZQTGLZFBW,Indwelling Urinary Catheter; Male Patients; General Anesthesia,0.0,0.0,0
LIRYPHYGHXZJBZ,positive Melanoma,-0.37413855712681304,-0.18696712701656443,1
GYDJEQRTZSCIOI,Gastrointestinal Bleeding,0.0,0.0,0
GYDJEQRTZSCIOI,Hip Fracture; Blood Loss,0.0,0.0,0
SHGAZHPCJJPHSC,photoaging,0.0,0.0,0
SHGAZHPCJJPHSC,acne,0.0,0.0,0
YNDXUCZADRHECN,oral lichen planus,0.0,0.0,0
WPVFJKSGQUFQAP,Congenital Cytomegalovirus Infection; Sensorineural Hearing Loss,0.0,0.0,0
JQSHBVHOMNKWFT,Smoking Among Cancer,0.0,0.0,0
GPXBXXGIAQBQNI,Metastatic Melanoma,-0.9786453917170147,-0.7990131642230416,1
SGEGOXDYSFKCPT,generalized anxiety disorder,0.0,0.0,0
SYOKIDBDQMKNDQ,Type 2 Diabetes Mellitus (T2DM),0.0,0.0,0
WAEXFXRVDQXREF,Acute Myeloid Leukemia,-1.4231809007573857,-0.20015318367151758,1
HTIQEAQVCYTUBX,Hypertension,0.0,0.0,0
RYYVLZVUVIJVGH,"Pain, Postoperative; Tooth Diseases",0.0,0.0,0
GKTWGGQPFAXNFI,Coronary Artery Disease; Endothelial Function,0.0,0.0,0
KSGXQBZTULBEEQ,Venous Thromboembolism,0.0,0.0,0
LCDDAGSJHKEABN,Diabetes,0.0,0.0,0
SYTBZMRGLBWNTM,acute pharyngitis,0.0,0.0,0
PGTVWKLGGCQMBR,drug-resistant focal epilepsy,0.0,0.0,0
JZUFKLXOESDKRF,Hypertension,0.0,0.0,0
HEFNNWSXXWATRW,"Pain, Postoperative; Tooth Diseases",0.0,0.0,0
RDOIQAHITMMDAJ,"Carcinoma, Non-Small-Cell Lung",0.050057515517939806,-0.018141112347157894,1
DIWRORZWFLOCLC,Healthy Volunteers,0.0,0.0,0
DRLFMBDRBRZALE,Cancer Malignancies,0.0,0.0,0
VHRSUDSXCMQTMA,Dexamethasone-induced Hiccup in Chemotherapy,0.0,0.0,0
TTWJBBZEZQICBI,solid tumor,0.0,0.0,0
OJLOPKGSLYJEMD,Pre-eclampsia,0.0,0.0,0
JWNPDZNEKVCWMY,Metastatic Breast Cancer,-0.6700322375180416,-0.31515535837523057,1
DTGLZDAWLRGWQN,Diabetes Mellitus,0.0,0.0,0
KGFYHTZWPPHNLQ,Atrial Fibrillation,0.0,0.0,0
FBOUYBDGKBSUES,overactive bladder,0.0,-0.05928207614205062,1
HWGQMRYQVZSGDQ,Metastatic Breast Cancer,-0.23302431386492528,-0.02373927494504266,1
MUMGGOZAMZWBJJ,breast cancer,0.08266392990380525,-0.01273324873934123,1
OEKWJQXRCDYSHL,Diabetes Mellitus,0.0,0.0,0
GPXBXXGIAQBQNI,Mutant Melanoma,-0.9786453917170147,-0.7990131642230416,1
MCGSCOLBFJQGHM,HIV-1 infection,0.0,0.0,0
UVIQSJCZCSLXRZ,Metastatic Castration-resistant Prostate Cancer; Metastatic Breast Cancer,-0.021415331796136656,0.007669004350353871,1
UAHFGYDRQSXQEB,erythropoietic protoporphyria,0.0,0.0,0
YJYPHIXNFHFHND,Major Depression,0.0,0.0,0
HXHWSAZORRCQMX,onchocerciasis,0.0,0.0,0
OFCNXPDARWKPPY,Tumor Lysis Syndrome,0.0,0.0,0
OFCNXPDARWKPPY,ankle sprain,0.0,0.0,0
ZSBOMTDTBDDKMP,Diabetes Mellitus,0.0,0.0,0
HTIQEAQVCYTUBX,Thalassemia; Iron Overload,0.0,0.0,0
HTIQEAQVCYTUBX,Essential Hypertension,0.0,0.0,0
VSWBSWWIRNCQIJ,bipolar disorder,0.0,0.0,0
VSWBSWWIRNCQIJ,Schizophrenia,0.0,0.0,0
OOUGLTULBSNHNF,Duchenne Muscular Dystrophy; Becker Muscular Dystrophy; Dystrophinopathy,0.0,0.0,0
XUKUURHRXDUEBC,Myocardial Infarction; Peripheral Vascular Disease; Aortic Aneurism,0.0,0.0,0
XUKUURHRXDUEBC,Chronic Kidney Disease,-0.9622610005017037,-0.14348691517832612,1
LMEKQMALGUDUQG,Myasthenia Gravis,0.0,0.0,0
KPYSYYIEGFHWSV,alcohol dependence,0.0,0.0,0
YTKUWDBFDASYHO,Cell Lymphoma,0.0,0.0,0
XHOLNRLADUSQLD,venous thromboembolism,0.0,0.0,0
KHOITXIGCFIULA,Quality of Bowel Preparation for the Colon Capsule; Colon Capsule Completion Rates; Colon Capsule Polyp Detection,0.0,0.0,0
XVGOZDAJGBALKS,Schizophrenia,0.0,0.0,0
LEBVLXFERQHONN,Headache,0.0,0.0,0
RMRJXGBAOAMLHD,Low back pain,0.0,0.0,0
KORNTPPJEAJQIU,Prevention of Ovarian Hyperstimulation Syndrome,0.0,-0.027774418469245995,1
GAGWJHPBXLXJQN,Metastatic Colorectal Cancer,-0.7327040841249612,0.05983113527455064,1
GAGWJHPBXLXJQN,Advanced Rectal Cancer,0.0,0.0,0
ZCCUWMICIWSJIX,Complicated Skin and Soft Tissue Infection,0.0,0.0,0
RZEKVGVHFLEQIL,Other Acute Postoperative Pain,0.0,0.0,0
WHTVZRBIWZFKQO,Malaria,0.0,0.0,0
WHTVZRBIWZFKQO,Vivax Malaria,0.0,0.0,0
GJSURZIOUXUGAL,hyperemesis gravidarum,0.0,0.0,0
GKTWGGQPFAXNFI,Coronary Artery Disease,0.0,0.0,0
GKTWGGQPFAXNFI,Acute Ischemic Stroke,0.0,0.0,0
IAKHMKGGTNLKSZ,arrhythmia,0.0,0.0,0
KTEIFNKAUNYNJU,Lung Cancer,-0.7763151208422485,0.1445978712817183,1
HCYAFALTSJYZDH,gastroesophageal reflux disease,0.0,0.05244810692193499,1
UREBDLICKHMUKA,Purpura; Idiopathic Thrombocytopenic Purpura,0.0,0.0,0
UREBDLICKHMUKA,Immune Thrombocytopenia,0.0,0.0,0
DCOPUUMXTXDBNB,Osteoarthritis,0.0,0.0,0
GZSOSUNBTXMUFQ,chronic venous disease,0.0,0.0,0
RHWKPHLQXYSBKR,infection,0.0,0.0,0
ZEUITGRIYCTCEM,Fibromyalgia,0.0,0.0,0
XPOQHMRABVBWPR,HIV infection,0.0,0.0,0
QFNHIDANIVGXPE,irritable bowel syndrome,0.0,0.0,0
JUKPWJGBANNWMW,Type 2 Diabetes,0.0,0.0,0
OROAFUQRIXKEMV,Essential Hypertension,0.0,0.0,0
GGXKWVWZWMLJEH,genital herpes,0.0,0.0,0
GGXKWVWZWMLJEH,Herpes Zoster,0.0,0.0,0
KKGQTZUTZRNORY,Multiple Sclerosis,0.0,0.0,0
KKGQTZUTZRNORY,chronic inflammatory demyelinating polyradiculoneuropathy,0.0,0.0,0
XTULMSXFIHGYFS,chronic obstructive pulmonary disease,0.0,0.0,0
XTULMSXFIHGYFS,rhinitis,0.0,0.0,0
XTULMSXFIHGYFS,perennial allergic rhinitis,0.0,0.0,0
WMWTYOKRWGGJOA,allergic rhinitis,0.0,0.0,0
KANJSNBRCNMZMV,venous thromboembolism,0.0,0.0,0
XGALLCVXEZPNRQ,Non-Small Cell Lung Cancer,-0.22656977302642697,0.010757319451468988,1
SDUQYLNIPVEERB,Pancreatic Adenocarcinoma (Ductal Adenocarcinoma),-3.285229495153491,-0.09941793204555704,1
SDUQYLNIPVEERB,Maintenance Therapies in Advanced Non Small Cell Lung Cancer,-3.2498589886500917,-0.06404742554215792,1
SDUQYLNIPVEERB,Metastatic or Locally Advanced Unresectable Pancreatic Adenocarcinoma,-3.285229495153491,-0.09941793204555704,1
WIGIZIANZCJQQY,Diabetic Patients,0.0,0.0,0
WIGIZIANZCJQQY,Type 2 Diabetes Mellitus,0.0,0.0,0
ZNNLBTZKUZBEKO,Diabetes,0.0,0.0,0
MFWNKCLOYSRHCJ,Vaginal Cancer,0.0,0.0,0
LNEPOXFFQSENCJ,Psychomotor Agitation,0.0,0.0,0
RPTUSVTUFVMDQK,preeclampsia,0.0,0.0,0
HEFNNWSXXWATRW,Forearm Fracture,0.0,0.0,0
HEFNNWSXXWATRW,Primary Dysmenorrhoea,0.0,0.0,0
IFSDAJWBUCMOAH,Previously Treated Chronic Lymphocytic Leukemia,-0.30676416979093446,-0.10660273206553991,1
ZCVMWBYGMWKGHF,fibromyalgia,0.0,0.0,0
PYZRQGJRPPTADH,Bipolar Disorder,0.0,0.0,0
MJIHNNLFOKEZEW,Gastric Ulcers; Duodenal Ulcers,0.0,0.006746290480102829,1
VHOGYURTWQBHIL,Myasthenia Gravis,0.0,0.0,0
ZKLPARSLTMPFCP,rhinitis,0.0,0.0,0
ZKLPARSLTMPFCP,perennial allergic rhinitis,0.0,0.0,0
NNJVILVZKWQKPM,cardiac arrest,0.0,0.0,0
NNJVILVZKWQKPM,Low back pain,0.0,0.0,0
NNJVILVZKWQKPM,Nonviable pregnancy,0.0,0.0,0
DIWRORZWFLOCLC,Perioperative Anxiety,0.0,0.0,0
DRLFMBDRBRZALE,Barrett's Esophagus,0.0,0.002079925390991422,1
DRLFMBDRBRZALE,Diabetes; Glucose Tolerance,0.0,0.0,0
ZRVUJXDFFKFLMG,Low Back Pain,0.0,0.0,0
DMJNNHOOLUXYBV,Ventilator-associated Bacterial Pneumonia,0.0,0.0,0
DMJNNHOOLUXYBV,Sepsis,0.0,0.0,0
XZWYZXLIPXDOLR,Poor Glycemic Control,0.0,0.0,0
USSIQXCVUWKGNF,of Cancer,0.0,0.0,0
VHRSUDSXCMQTMA,Community Acquired Respiratory Disease Syndrome,0.0,0.0,0
TTWJBBZEZQICBI,sialorrhea,0.0,0.0,0
DDLIGBOFAVUZHB,hip fracture,0.0,0.0,0
DDLIGBOFAVUZHB,Hypertension,0.0,0.0,0
PTKSEFOSCHHMPD,hypotension,0.0,0.0,0
PTKSEFOSCHHMPD,orthostatic hypotension,0.0,0.0,0
PBAPPPCECJKMCM,"Urologic Diseases; Urinary Bladder, Overactive; Urinary Bladder Diseases",0.0,-0.03205803588418919,1
OJLOPKGSLYJEMD,Failed labor induction,0.0,0.0,0
OJLOPKGSLYJEMD,infertility,0.0,0.0,0
WOFMFGQZHJDGCX,allergic rhinitis,0.0,0.0,0
WOFMFGQZHJDGCX,seasonal allergic rhinitis,0.0,0.0,0
FABPRXSRWADJSP,Chronic Obstructive Pulmonary Disease,0.0,0.0,0
DQCKKXVULJGBQN,HIV Infection,0.0,0.0,0
KOHIRBRYDXPAMZ,cardiomyopathy,0.0,0.0,0
HHZIURLSWUIHRB,Chronic Myeloid Leukemia,-0.3566439019627227,-0.32906294472569303,1
FELGMEQIXOGIFQ,Vaginal Cancer,0.0,0.0,0
XIQVNETUBQGFHX,neurogenic bladder,0.0,-0.05928207614205062,1
RCINICONZNJXQF,Advanced Cervical Cancer,-1.2569153023756894,0.6984799511846673,1
RCINICONZNJXQF,Advanced Breast Cancer,-2.2446930475135694,-0.28929779395321265,1
RCINICONZNJXQF,Early Breast Cancer,-2.2446930475135694,-0.28929779395321265,1
IQPSEEYGBUAQFF,Peptic Ulcer,0.0,0.0,0
PRMWGUBFXWROHD,focal epilepsy,0.0,0.0,0
DTGLZDAWLRGWQN,Coronary Artery Disease,0.0,0.0,0
DTGLZDAWLRGWQN,Acute Coronary Syndrome,0.0,0.0,0
OIGNJSKKLXVSLS,Infantile Spasms,0.0,0.0,0
ZPMNHBXQOOVQJL,Quality of Bowel Preparation for the Colon Capsule; Colon Capsule Completion Rates; Colon Capsule Polyp Detection,0.10875330930128613,0.010346057004592846,1
HDACQVRGBOVJII,"Renal Insufficiency, Chronic",-0.10494865420293464,-0.0013310226544686887,1
XKLMZUWKNUAPSZ,Type 2 Diabetes Mellitus,0.0,0.0,0
XKLMZUWKNUAPSZ,Type 2 Diabetes,0.0,0.0,0
ZTVQQQVZCWLTDF,Non-cephalic Presentation; Inhalation of Nitrous Oxide; Pregnancy Complications; Complications; Cesarean Section; Fetus or Neonate Affected by External Version Before Labor,0.0,0.0,0
RAPZEAPATHNIPO,Autistic Disorder in Children and Adolescents,0.0,0.0,0
NCDNCNXCDXHOMX,Human Immunodeficiency Virus (HIV) Infections; Acquired Immunodeficiency Syndrome (AIDS) Virus,0.0,0.0,0
KGFYHTZWPPHNLQ,Superficial Vein Thrombosis,0.0,0.0,0
FIVSJYGQAIEMOC,Chemotherapy-induced Nausea and Vomiting,0.0,0.0,0
KFQYTPMOWPVWEJ,restless legs syndrome,0.0,0.0,0
KFQYTPMOWPVWEJ,Parkinson's Disease,0.0,0.0,0
MEZLKOACVSPNER,Borderline personality disorder,0.0,0.0,0
MFFMDFFZMYYVKS,Treatment of Type 2 Diabetes,0.0,0.0,0
MFFMDFFZMYYVKS,Inflammation; Macrophage Infiltration; Cardiovascular Disease,0.0,0.0,0
XNKLLVCARDGLGL,HIV infection,0.0,0.0,0
WINHZLLDWRZWRT,Gastrointestinal Stromal Tumors,0.0,0.0,0
WOXKDUGGOYFFRN,"Lung Diseases, Interstitial",0.053892081826480975,0.01216500816678514,1
NKANXQFJJICGDU,Breast Cancer,-0.33033499306052333,-0.2774030028172715,1
IQFYYKKMVGJFEH,Chronic Viral Hepatitis B Without Delta-agent,0.0,0.0,0
MUMGGOZAMZWBJJ,osteoarthritis,0.0,0.0,0
MKJIEFSOBYUXJB,tardive dyskinesia,0.0,0.0,0
OEKWJQXRCDYSHL,Coronary Artery Disease,0.0,0.0,0
OEKWJQXRCDYSHL,Peripheral Artery Disease,0.0,0.0,0
GYHCTFXIZSNGJT,Cardiac-induced Edema,0.0,0.0,0
GYHCTFXIZSNGJT,Heart Failure; Dyspnea,0.0,0.0,0
GYHCTFXIZSNGJT,Cardiac Edema,0.0,0.0,0
PKVRCIRHQMSYJX,liposarcoma or leiomyosarcoma,0.0,0.0,0
TVYLLZQTGLZFBW,Fibromyalgia,0.0,0.0,0
TVYLLZQTGLZFBW,Pain During Labour,0.0,0.0,0
LIRYPHYGHXZJBZ,mutant Melanoma,-0.37413855712681304,-0.18696712701656443,1
LIRYPHYGHXZJBZ,Cutaneous Melanoma,-0.37413855712681304,-0.18696712701656443,1
GYDJEQRTZSCIOI,Traumatic Brain Injury,0.0,0.0,0
GYDJEQRTZSCIOI,Acetabular Fractures,0.0,0.0,0
PHLBKPHSAVXXEF,Major Depression,0.0,0.0,0
JQSHBVHOMNKWFT,nicotine dependence,0.0,0.0,0
JQSHBVHOMNKWFT,Chronic Obstructive Pulmonary Disease,0.0,0.0,0
PNVNVHUZROJLTJ,Major Depressive Disorder,0.0,0.0,0
DAFYYTQWSAWIGS,chronic obstructive pulmonary disease,0.0,0.0,0
SGEGOXDYSFKCPT,major depressive disorder,0.0,0.0,0
SYOKIDBDQMKNDQ,Type 2 Diabetes Mellitus,0.0,0.0,0
WAEXFXRVDQXREF,Cutaneous T-Cell Lymphoma,-1.3167188063375805,-0.09369108925171243,1
PJVWKTKQMONHTI,Pulmonary Embolism,0.0,0.0,0
PJVWKTKQMONHTI,Deep Vein Thrombosis,0.0,0.0,0
HBOMLICNUCNMMY,HIV-1 infection,0.0,0.0,0
OUJTZYPIHDYQMC,vascular disease,0.0,0.0,0
IYIKLHRQXLHMJQ,cardiac arrest,0.0,0.0,0
VSWBSWWIRNCQIJ,bipolar I disorder,0.0,0.0,0
KPYSYYIEGFHWSV,gastroesophageal reflux disease,0.0,0.0317596403918147,1
KPYSYYIEGFHWSV,Multiple Sclerosis,0.0,0.0,0
ONIQOQHATWINJY,Prostate Cancer,-0.1756315459424002,-0.06102894630843095,1
WSEQXVZVJXJVFP,Bone Mineral Density Quantitative Trait Locus 7,0.0,0.0,0
GOTYRUGSSMKFNF,Chronic Lymphocytic Leukemia,-2.135370211337415,-0.034386385579817436,1
FBPFZTCFMRRESA,renal cell carcinoma,0.0,0.0,0
DUGOZIWVEXMGBE,mania,0.0,0.0,0
XOFYZVNMUHMLCC,Heart Failure,0.0,0.0,0
RUOKEQAAGRXIBM,Parkinson's Disease,0.0,0.0,0
FTALBRSUTCGOEG,cervical spondylotic myelopathy,-0.12344926978970443,0.006616156955916649,1
VGKDLMBJGBXTGI,Bone Mineral Density Quantitative Trait Locus 7,0.0,0.0,0
UJLAWZDWDVHWOW,Ulcerative Colitis,0.0,0.0,0
PNVNVHUZROJLTJ,Bone Mineral Density Quantitative Trait Locus 7,0.0,0.0,0
ULXXDDBFHOBEHA,Cell Carcinoma,0.0,0.0,0
OFCNXPDARWKPPY,hypertension,0.0,0.0,0
LSQZJLSUYDQPKJ,Pneumonia,0.0,0.0,0
LDXYBEHACFJIEL,Type 2 Diabetes Mellitus,0.0,0.0,0
YFGHCGITMMYXAQ,Major Depression,0.0,0.0,0
VSWBSWWIRNCQIJ,schizophrenia,0.0,0.0,0
VSWBSWWIRNCQIJ,Pediatric Bipolar Disorder,0.0,0.0,0
XUKUURHRXDUEBC,Pre-Eclampsia,0.0,0.0,0
YSXKPIUOCJLQIE,cocaine dependence,0.0,0.0,0
GJPICJJJRGTNOD,pulmonary arterial hypertension,0.0,0.0,0
VOVIALXJUBGFJZ,Asthma,0.0,0.0,0
RMRJXGBAOAMLHD,Treatment Resistant Depression,0.0,0.0,0
SNPPWIUOZRMYNY,Nicotine Dependence,0.0,0.0,0
GMRQFYUYWCNGIN,chronic kidney disease,-0.05232930601272791,0.005950368568489975,1
GHOSNRCGJFBJIB,Hypertension,0.0,0.0,0
GAGWJHPBXLXJQN,Breast Cancer,-1.1965408302856364,-0.4040056108861245,1
KPWSJANDNDDRMB,schizophrenia,0.0,0.0,0
MLYYVTUWGNIJIB,Preterm premature rupture of membranes,0.0,0.0,0
VAAUVRVFOQPIGI,bacterial pneumonia,0.0,0.0,0
ZKLPARSLTMPFCP,seasonal allergic rhinitis,0.0,0.0,0
QYSXJUFSXHHAJI,heart failure,0.0,0.0,0
QYSXJUFSXHHAJI,chronic kidney disease,-0.05232930601272791,0.005950368568489975,1
LUKZNWIVRBCLON,asthma,0.0,0.0,0
RRGUKTPIGVIEKM,coronary artery disease,0.0,0.0,0
WDDPHFBMKLOVOX,Acute Myeloid Leukemia,-3.207428950424149,-0.021617387316215098,1
GDLIGKIOYRNHDA,premature ejaculation,0.0,0.0,0
GKTWGGQPFAXNFI,Acute Coronary Syndromes,0.0,0.0,0
GKTWGGQPFAXNFI,Platelet Inhibition; Coronary Stent Implantation,0.0,0.0,0
JVHXJTBJCFBINQ,diabetes Mellitus,0.0,0.0,0
JAUOIFJMECXRGI,seasonal allergic rhinitis,0.0,0.0,0
UREBDLICKHMUKA,PCOS,0.0,0.0,0
UREBDLICKHMUKA,Thyroidectomy; Thyroid Diseases,-0.007149731544286608,0.00035549007386647714,1
UREBDLICKHMUKA,Bone Metastases,0.0,0.0,0
UREBDLICKHMUKA,Vomiting Postoperative,0.0,0.0,0
UREBDLICKHMUKA,Children With Febrile Urinary Tract Infection,0.0,0.0,0
UREBDLICKHMUKA,Blepharitis,0.0,0.0,0
DCOPUUMXTXDBNB,Osteo Arthritis of the Knee,0.0,0.0,0
ZZVUWRFHKOJYTH,Chronic Idiopathic Urticaria,0.0,0.0,0
ZEUITGRIYCTCEM,"Diabetic Neuropathy, Painful",0.0,0.0,0
ZEUITGRIYCTCEM,"Anxiety Neuroses; Anxiety States, Neurotic; Neuroses, Anxiety",0.0,0.0,0
KAQKFAOMNZTLHT,pulmonary arterial hypertension,0.0,0.0,0
UFNVPOGXISZXJD,Lung Cancer,-1.7482893083390767,0.20710594522128,1
JUZNIMUFDBIJCM,diabetic foot infection,0.0,0.0,0
SUBDBMMJDZJVOS,Heartburn,0.0,0.0,0
GBBSUAFBMRNDJC,insomnia,0.0,0.0,0
MNJVRJDLRVPLFE,Coxarthrosis; Arthroplasties Hip Replacement; Perioperative Blood Loss,0.0,0.0,0
MNJVRJDLRVPLFE,Dysmenorrhea,0.0,0.0,0
XUFQPHANEAPEMJ,Upper Gastrointestinal Bleeding,0.0,0.0,0
PJMPHNIQZUBGLI,Pain,0.0,0.0,0
RFHAOTPXVQNOHP,Acute Myeloid Leukemia,0.0,0.0,0
FEBLZLNTKCEFIT,diabetic macular edema,0.0,0.0,0
OVBPIULPVIDEAO,male infertility,0.0,0.0,0
VWUXBMIQPBEWFH,Advanced Breast Cancer,-0.33033499306052333,-0.2774030028172715,1
UGJMXCAKCUNAIE,Intervertebral Disc Prolapse,0.0,0.0,0
XGALLCVXEZPNRQ,Lung Cancer,-0.22656977302642697,0.010757319451468988,1
LNEPOXFFQSENCJ,Delirium; Impaired Cognition; Long Term Psychologic Disorders,0.0,0.0,0
JYGXADMDTFJGBT,"Infant, Newborn; Infant, Small for Gestational Age; Infant, Very Low Birth Weight; Infant, Premature; Bronchopulmonary Dysplasia",0.0,0.0,0
JYGXADMDTFJGBT,Septic Shock; Sepsis,0.0,0.0,0
XXSMGPRMXLTPCZ,Autoimmune Diseases; Sjogren's Syndrome; Dry Eye,0.0,0.0,0
VSNHCAURESNICA,High Risk Polycythemia Vera; High Risk Essential Thrombocythemia,0.0,0.0,0
HEFNNWSXXWATRW,Dysmenorrhea,0.0,0.0,0
JGPMMRGNQUBGND,Friedreich ataxia,0.0,0.0,0
XMXHEBAFVSFQEX,schizophrenia,0.0,0.0,0
KTUFNOKKBVMGRW,Pulmonary Arterial Hypertension,0.0,0.0,0
KTUFNOKKBVMGRW,Chronic Myeloid Leukemia,-0.3566439019627227,-0.15921738293131202,1
QZZUEBNBZAPZLX,chronic obstructive pulmonary disease,0.0,0.0,0
YOSHYTLCDANDAN,Hypertension; Hyperlipidemia,0.0,0.0,0
QRXWMOHMRWLFEY,Latent Tuberculosis Infection,0.0,0.0,0
SHGAZHPCJJPHSC,Acne,0.0,0.0,0
YQEZLKZALYSWHR,Refractory Cancer,0.0,0.0,0
YQEZLKZALYSWHR,Procedural Sedation and Analgesia,0.0,0.0,0
GOTYRUGSSMKFNF,Untreated Patients With Follicular Lymphoma,-2.0049650840751414,0.09601874168245628,1
VVIAGPKUTFNRDU,Metastatic Pancreatic Cancer,0.0,0.0,0
HPHUVLMMVZITSG,Epilepsy; Generalized Tonic-clonic Seizures,0.0,0.0,0
WTDRDQBEARUVNC,Parkinson's Disease,0.0,0.0,0
NNJVILVZKWQKPM,Anesthesia,0.0,0.0,0
PSIFNNKUMBGKDQ,Nonalcoholic Steatohepatitis,0.0,0.0,0
WGFOBBZOWHGYQH,colorectal carcinoma,-0.042803133985163694,-0.018254837391097515,1
ZRVUJXDFFKFLMG,Lumbar Sciatic Pain,0.0,0.0,0
SGDBTWWWUNNDEQ,Sickle Cell Disease,0.0,0.0,0
NOOLISFMXDJSKH,gastric cancer,0.0,0.08062294361681657,1
