smiles,inchikey,drug_name,chembl_id,drugbank_id,drug_targets_symbols,drug_targets_ensembl,drug_targets_enst,n_targets,n_ensembl_targets,n_enst_targets
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,VXEAYBOGHINOKW-UHFFFAOYSA-N,Cyclobenzaprine,CHEMBL1200636,,HTR2A;HTR2C,ENSG00000147246;ENSG00000102468,ENST00000542664;ENST00000543956;ENST00000612998;ENST00000941626;ENST00000941627;ENST00000276198;ENST00000371950;ENST00000371951;ENST00000894573,2,2,9
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,OGPWIDANBSLJPC-RFPWEZLHSA-N,Corticosteroids,CHEMBL509924,,,,,0,0,0
CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN.Cl,XNCDYJFPRPDERF-NQQJLSKUSA-N,Levomilnacipran,CHEMBL2105732,,SLC6A2;SLC6A4,ENSG00000108576;ENSG00000103546,ENST00000219833;ENST00000379906;ENST00000414754;ENST00000561820;ENST00000566163;ENST00000567238;ENST00000568529;ENST00000568943;ENST00000574918;ENST00000682050;ENST00000865255;ENST00000261707;ENST00000394821;ENST00000401766;ENST00000578609;ENST00000579221;ENST00000650711;ENST00000855095;ENST00000855096;ENST00000855097;ENST00000855098;ENST00000855099;ENST00000855100;ENST00000958994;ENST00000958995,2,2,25
CN[C@@H](C)[C@@H](O)c1ccccc1,KWGRBVOPPLSCSI-WCBMZHEXSA-N,pseudoephedrine,CHEMBL1590,,SLC6A2,ENSG00000103546,ENST00000219833;ENST00000379906;ENST00000414754;ENST00000561820;ENST00000566163;ENST00000567238;ENST00000568529;ENST00000568943;ENST00000574918;ENST00000682050;ENST00000865255,1,1,11
Nc1ccc(/N=N/c2ccccc2)c(N)n1,QPFYXYFORQJZEC-FOCLMDBBSA-N,Phenazopyridine,CHEMBL1242,,SCN4A;SCN11A;SCN7A;SCN3A;SCN5A;SCN8A;SCN10A;SCN1A;SCN2A;SCN9A,ENSG00000144285;ENSG00000136546;ENSG00000153253;ENSG00000196876;ENSG00000169432;ENSG00000185313;ENSG00000136531;ENSG00000007314;ENSG00000183873;ENSG00000168356,ENST00000435607;ENST00000581514;ENST00000584310;ENST00000302328;ENST00000444237;ENST00000456224;ENST00000665106;ENST00000668754;ENST00000674755;ENST00000674979;ENST00000675223;ENST00000675269;ENST00000675672;ENST00000675892;ENST00000676045;ENST00000676176;ENST00000676333;ENST00000419992;ENST00000424326;ENST00000441411;ENST00000497562;ENST00000643258;ENST00000650747;ENST00000961721;ENST00000961722;ENST00000961723;ENST00000283254;ENST00000409101;ENST00000440431;ENST00000453007;ENST00000465043;ENST00000471697;ENST00000638473;ENST00000639244;ENST00000640652;ENST00000658209;ENST00000668657;ENST00000706067;ENST00000327956;ENST00000333535;ENST00000413689;ENST00000414099;ENST00000423572;ENST00000449557;ENST00000450102;ENST00000455624;ENST00000464652;ENST00000476683;ENST00000491944;ENST00000713730;ENST00000713731;ENST00000718272;ENST00000718273;ENST00000970295;ENST00000354534;ENST00000355133;ENST00000545061;ENST00000546961;ENST00000548086;ENST00000550891;ENST00000551216;ENST00000599343;ENST00000627620;ENST00000627665;ENST00000636458;ENST00000636945;ENST00000637540;ENST00000637709;ENST00000638820;ENST00000662684;ENST00000667214;ENST00000668547;ENST00000703687;ENST00000449082;ENST00000643924;ENST00000655275;ENST00000303395;ENST00000375405;ENST00000409050;ENST00000473295;ENST00000491429;ENST00000507401;ENST00000625916;ENST00000635750;ENST00000635776;ENST00000635893;ENST00000636194;ENST00000636759;ENST00000637038;ENST00000637285;ENST00000637968;ENST00000637988;ENST00000640036;ENST00000641575;ENST00000641603;ENST00000641996;ENST00000642141;ENST00000671940;ENST00000673490;ENST00000674923;ENST00000689288;ENST00000713692;ENST00000714447;ENST00000714448;ENST00000714449;ENST00000714450;ENST00000283256;ENST00000375437;ENST00000424833;ENST00000480032;ENST00000486878;ENST00000631182;ENST00000635945;ENST00000636071;ENST00000636135;ENST00000636384;ENST00000636662;ENST00000636769;ENST00000636985;ENST00000637266;ENST00000637367;ENST00000638151;ENST00000640791;ENST00000673831;ENST00000673883;ENST00000674133;ENST00000303354;ENST00000409672;ENST00000452182;ENST00000454569;ENST00000472119;ENST00000642356;ENST00000643319;ENST00000645283;ENST00000645815;ENST00000645907;ENST00000646694;ENST00000667201;ENST00000667991,10,10,139
COC(=O)C(c1ccccc1)C1CCCCN1,DUGOZIWVEXMGBE-UHFFFAOYSA-N,methylphenidate,CHEMBL796,,SLC6A2;SLC6A3,ENSG00000142319;ENSG00000103546,ENST00000219833;ENST00000379906;ENST00000414754;ENST00000561820;ENST00000566163;ENST00000567238;ENST00000568529;ENST00000568943;ENST00000574918;ENST00000682050;ENST00000865255;ENST00000270349;ENST00000511750;ENST00000512002;ENST00000713696;ENST00000713697;ENST00000713698;ENST00000936841;ENST00000941790,2,2,19
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-INIZCTEOSA-N,Levobupivacaine,CHEMBL1201193,,SCN4A,ENSG00000007314,ENST00000435607;ENST00000581514;ENST00000584310,1,1,3
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@]3(C)CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C.[Na+],GINMBRDLWKEKBL-NNRQDBDVSA-M,Deoxycholic Acid,CHEMBL514674,,,,,0,0,0
C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,JVLBPIPGETUEET-GAAHOAFPSA-O,Methylnaltrexone,CHEMBL1186579,,OPRM1,ENSG00000112038,ENST00000229768;ENST00000330432;ENST00000337049;ENST00000360422;ENST00000414028;ENST00000419506;ENST00000428397;ENST00000434900;ENST00000435918;ENST00000452687;ENST00000518759;ENST00000519083;ENST00000519613;ENST00000520282;ENST00000520708;ENST00000521106;ENST00000522236;ENST00000522382;ENST00000522555;ENST00000522739;ENST00000523520;ENST00000524150;ENST00000524163,1,1,23
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,QZVCTJOXCFMACW-UHFFFAOYSA-N,Phenoxybenzamine,CHEMBL753,,ADRA1A;ADRA2C;ADRA1B;ADRA1D;ADRA2B;ADRA2A,ENSG00000274286;ENSG00000184160;ENSG00000120907;ENSG00000150594;ENSG00000170214;ENSG00000171873,ENST00000276393;ENST00000354550;ENST00000380572;ENST00000380573;ENST00000380582;ENST00000380586;ENST00000518621;ENST00000518810;ENST00000519096;ENST00000519229;ENST00000521711;ENST00000330055;ENST00000509482;ENST00000306675;ENST00000641205;ENST00000641475;ENST00000865014;ENST00000379453;ENST00000621688;ENST00000620793;ENST00000280155,6,6,21
CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,YNDIAUKFXKEXSV-CRYLGTRXSA-N,florbetapir F 18,CHEMBL1774461,,,,,0,0,0
CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,TZRHLKRLEZJVIJ-UHFFFAOYSA-N,parecoxib sodium,CHEMBL1206690,,PTGS2,ENSG00000073756,ENST00000367468;ENST00000466691;ENST00000490885;ENST00000559627;ENST00000680451;ENST00000681605,1,1,6
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,MKXZASYAUGDDCJ-NJAFHUGGSA-N,Dextromethorphan,CHEMBL52440,,SIGMAR1;GRIN2A,ENSG00000147955;ENSG00000183454,ENST00000277010;ENST00000353468;ENST00000378892;ENST00000461426;ENST00000477726;ENST00000478146;ENST00000497006;ENST00000679597;ENST00000680104;ENST00000680244;ENST00000680277;ENST00000680730;ENST00000681409;ENST00000902806;ENST00000902807;ENST00000902808;ENST00000902809;ENST00000902810;ENST00000934985;ENST00000934986;ENST00000966016;ENST00000330684;ENST00000396573;ENST00000461292;ENST00000463531;ENST00000535259;ENST00000562109;ENST00000566665;ENST00000566670;ENST00000566683;ENST00000568247;ENST00000636273;ENST00000636406;ENST00000637188;ENST00000637334;ENST00000637393;ENST00000674742;ENST00000675189;ENST00000675398;ENST00000676032,2,2,40
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=S(=O)(O)CCS(=O)(=O)O,SWOUGRBFXFILIB-UHFFFAOYSA-N,Prochlorperazine,CHEMBL1201154,,DRD2,ENSG00000149295,ENST00000346454;ENST00000362072;ENST00000535984;ENST00000538967;ENST00000539420;ENST00000540600;ENST00000542616;ENST00000542968;ENST00000543292;ENST00000544518;ENST00000907485;ENST00000907486;ENST00000907487,1,1,13
C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,VDJHFHXMUKFKET-WDUFCVPESA-N,Ingenol Mebutate,CHEMBL1863513,,,,,0,0,0
CC(O)C(=O)O.N,RZOBLYBZQXQGFY-UHFFFAOYSA-N,Ammonium Lactate,CHEMBL1200747,,,,,0,0,0
C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,VOBHXZCDAVEXEY-JSGCOSHPSA-N,lisdexamfetamine,CHEMBL1201222,,SLC6A2;SLC6A3;SLC18A2,ENSG00000142319;ENSG00000103546;ENSG00000165646,ENST00000219833;ENST00000379906;ENST00000414754;ENST00000561820;ENST00000566163;ENST00000567238;ENST00000568529;ENST00000568943;ENST00000574918;ENST00000682050;ENST00000865255;ENST00000270349;ENST00000511750;ENST00000512002;ENST00000713696;ENST00000713697;ENST00000713698;ENST00000936841;ENST00000941790;ENST00000497497;ENST00000644641;ENST00000853677;ENST00000853678;ENST00000853679;ENST00000921156;ENST00000921157;ENST00000921158;ENST00000921159;ENST00000956273,3,3,29
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,ADYPXRFPBQGGAH-UMYZUSPBSA-N,Dihydroergotamine,CHEMBL1200517,,HTR1D,ENSG00000179546,ENST00000374619;ENST00000918575;ENST00000918576;ENST00000918577;ENST00000918578;ENST00000918579;ENST00000918580;ENST00000918581;ENST00000918582;ENST00000918583;ENST00000918584;ENST00000918585;ENST00000918586,1,1,13
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,HPNSFSBZBAHARI-RUDMXATFSA-N,Mycophenolic Acid,CHEMBL866,,IMPDH1;IMPDH2,ENSG00000106348;ENSG00000178035,ENST00000338791;ENST00000348127;ENST00000354269;ENST00000419067;ENST00000460045;ENST00000468842;ENST00000469328;ENST00000470772;ENST00000473463;ENST00000480861;ENST00000484496;ENST00000489263;ENST00000491376;ENST00000496200;ENST00000496487;ENST00000497868;ENST00000648462;ENST00000877814;ENST00000877815;ENST00000877816;ENST00000917542;ENST00000955324;ENST00000955325;ENST00000955326;ENST00000955327;ENST00000326739;ENST00000429182;ENST00000442157;ENST00000462980;ENST00000463903;ENST00000466147;ENST00000472328;ENST00000481274;ENST00000484872;ENST00000485500;ENST00000491610;ENST00000496837;ENST00000676607;ENST00000676627;ENST00000676708;ENST00000676864;ENST00000677010;ENST00000677108;ENST00000677168;ENST00000677185;ENST00000677205;ENST00000677344;ENST00000677480;ENST00000677519;ENST00000677593;ENST00000677740;ENST00000677991;ENST00000678001;ENST00000678085;ENST00000678177;ENST00000678603;ENST00000678724;ENST00000678920;ENST00000679019;ENST00000679117;ENST00000679339;ENST00000881190;ENST00000881191;ENST00000881192;ENST00000881193;ENST00000881194;ENST00000881195;ENST00000881196;ENST00000937810;ENST00000937811;ENST00000937812;ENST00000937813;ENST00000937814;ENST00000937815;ENST00000937816;ENST00000937817;ENST00000937818;ENST00000937819;ENST00000937820;ENST00000937821;ENST00000937822;ENST00000937823;ENST00000937824;ENST00000937825;ENST00000937826;ENST00000968719;ENST00000968720;ENST00000968721;ENST00000968722;ENST00000968723;ENST00000968724;ENST00000968725;ENST00000968726,2,2,93
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,ITRJWOMZKQRYTA-RFZYENFJSA-N,Cortisone acetate,CHEMBL1650,,NR3C1,ENSG00000113580,ENST00000231509;ENST00000343796;ENST00000394464;ENST00000394466;ENST00000415690;ENST00000424646;ENST00000502500;ENST00000502892;ENST00000503201;ENST00000503701;ENST00000504336;ENST00000504572;ENST00000505058;ENST00000508760;ENST00000510170;ENST00000514699;ENST00000652686;ENST00000870492;ENST00000870493;ENST00000870494;ENST00000870495;ENST00000870496;ENST00000870497;ENST00000870498;ENST00000870499;ENST00000935689;ENST00000935690;ENST00000971221;ENST00000971222;ENST00000971223,1,1,30
COC(=O)/C=C/C(=O)OC,LDCRTTXIJACKKU-ONEGZZNKSA-N,dimethyl fumarate,CHEMBL2107333,,KEAP1,ENSG00000079999,ENST00000171111;ENST00000393623;ENST00000585845;ENST00000588024;ENST00000590237;ENST00000590593;ENST00000591039;ENST00000591419;ENST00000592055;ENST00000592478;ENST00000910164;ENST00000910165;ENST00000910166;ENST00000910167;ENST00000953683;ENST00000953684;ENST00000953685;ENST00000953686;ENST00000953687,1,1,19
C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.O.O.[Ca+2],DDHVILIIHBIMQU-YJGQQKNPSA-L,Mupirocin Calcium,CHEMBL3989715,,,,,0,0,0
O=C([O-])CCSC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)C(O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]9CSCCC(=O)[O-])O[C@@H]8CSCCC(=O)[O-])O[C@@H]7CSCCC(=O)[O-])O[C@@H]6CSCCC(=O)[O-])O[C@@H]5CSCCC(=O)[O-])O[C@@H]4CSCCC(=O)[O-])O[C@@H]3CSCCC(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],KMGKABOMYQLLDJ-WXBCEIQXSA-F,Sugammadex Sodium,CHEMBL2107374,,,,,0,0,0
C[C@@H](CN(C)CCC(=O)N1CCN(c2ccc(C#N)cn2)CC1)Oc1cn[nH]c(=O)c1C(F)(F)F,OIZLFMZXGNHQPV-HNNXBMFYSA-N,K-645 dose level 1,CHEMBL5845468,,,,,0,0,0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,WOFMFGQZHJDGCX-ZULDAHANSA-N,mometasone furoate,CHEMBL1161,,NR3C1,ENSG00000113580,ENST00000231509;ENST00000343796;ENST00000394464;ENST00000394466;ENST00000415690;ENST00000424646;ENST00000502500;ENST00000502892;ENST00000503201;ENST00000503701;ENST00000504336;ENST00000504572;ENST00000505058;ENST00000508760;ENST00000510170;ENST00000514699;ENST00000652686;ENST00000870492;ENST00000870493;ENST00000870494;ENST00000870495;ENST00000870496;ENST00000870497;ENST00000870498;ENST00000870499;ENST00000935689;ENST00000935690;ENST00000971221;ENST00000971222;ENST00000971223,1,1,30
COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,YIMYDTCOUQIDMT-SNAWJCMRSA-N,Diroximel fumarate,CHEMBL3989944,,KEAP1,ENSG00000079999,ENST00000171111;ENST00000393623;ENST00000585845;ENST00000588024;ENST00000590237;ENST00000590593;ENST00000591039;ENST00000591419;ENST00000592055;ENST00000592478;ENST00000910164;ENST00000910165;ENST00000910166;ENST00000910167;ENST00000953683;ENST00000953684;ENST00000953685;ENST00000953686;ENST00000953687,1,1,19
O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1.[Na+].[Na+],GOZDTZWAMGHLDY-UHFFFAOYSA-L,Sodium Picosulfate,CHEMBL1697768,,,,,0,0,0
COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,RZVPBGBYGMDSBG-GGAORHGYSA-N,Baloxavir Marboxil,CHEMBL4297503,,,,,0,0,0
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,ZAKOWWREFLAJOT-ADUHFSDSSA-N,Tocopherol acetate,CHEMBL3989859,,,,,0,0,0
Cc1ccc(/C(=N\NC(N)=S)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,KQRXZKZSIDZXHU-AFUMVMLFSA-N,Standard Treatment,CHEMBL261657,,,,,0,0,0
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C.[Na+],KRCQSTCYZUOBHN-UHFFFAOYSA-N,Rabeprazole sodium,CHEMBL1200930,,ATP4A;ATP4B,ENSG00000186009;ENSG00000105675,ENST00000262623;ENST00000590916;ENST00000592131;ENST00000592767;ENST00000335288,2,2,5
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,OOLLAFOLCSJHRE-ZHAKMVSLSA-N,Ulipristal Acetate,CHEMBL260538,,PGR,ENSG00000082175,ENST00000263463;ENST00000325455;ENST00000526300;ENST00000528960;ENST00000530764;ENST00000533207;ENST00000534013;ENST00000534780;ENST00000619228;ENST00000632634,1,1,10
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,XTULMSXFIHGYFS-VLSRWLAYSA-N,fluticasone furoate,CHEMBL1676,,NR3C1,ENSG00000113580,ENST00000231509;ENST00000343796;ENST00000394464;ENST00000394466;ENST00000415690;ENST00000424646;ENST00000502500;ENST00000502892;ENST00000503201;ENST00000503701;ENST00000504336;ENST00000504572;ENST00000505058;ENST00000508760;ENST00000510170;ENST00000514699;ENST00000652686;ENST00000870492;ENST00000870493;ENST00000870494;ENST00000870495;ENST00000870496;ENST00000870497;ENST00000870498;ENST00000870499;ENST00000935689;ENST00000935690;ENST00000971221;ENST00000971222;ENST00000971223,1,1,30
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,ZCCUWMICIWSJIX-NQJJCJBVSA-N,Ceftaroline fosamil,CHEMBL501122,,,,,0,0,0
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CUIHSIWYWATEQL-UHFFFAOYSA-N,pazopanib eye drops,CHEMBL477772,,FGFR1;FGFR3;CSF1R;FLT4;PDGFRA;KIT;LCK;FLT1;KDR;PDGFRB;ITK,ENSG00000077782;ENSG00000134853;ENSG00000113263;ENSG00000113721;ENSG00000102755;ENSG00000157404;ENSG00000037280;ENSG00000182866;ENSG00000128052;ENSG00000068078;ENSG00000182578,ENST00000326324;ENST00000335922;ENST00000341462;ENST00000356207;ENST00000397090;ENST00000397091;ENST00000397103;ENST00000397108;ENST00000397113;ENST00000413133;ENST00000425967;ENST00000434187;ENST00000440174;ENST00000447712;ENST00000464163;ENST00000466021;ENST00000470826;ENST00000474970;ENST00000475621;ENST00000480571;ENST00000484370;ENST00000487647;ENST00000496296;ENST00000496629;ENST00000524528;ENST00000525001;ENST00000526570;ENST00000526688;ENST00000526742;ENST00000527114;ENST00000527203;ENST00000527745;ENST00000529552;ENST00000530568;ENST00000530701;ENST00000531196;ENST00000532386;ENST00000532791;ENST00000533301;ENST00000533619;ENST00000533668;ENST00000619564;ENST00000649678;ENST00000674189;ENST00000674217;ENST00000674235;ENST00000674380;ENST00000674474;ENST00000682398;ENST00000682770;ENST00000683132;ENST00000683276;ENST00000683765;ENST00000683795;ENST00000683815;ENST00000683948;ENST00000684654;ENST00000703405;ENST00000857933;ENST00000857934;ENST00000857935;ENST00000857936;ENST00000857937;ENST00000857938;ENST00000857939;ENST00000857940;ENST00000934569;ENST00000934570;ENST00000934571;ENST00000934572;ENST00000934573;ENST00000965843;ENST00000965844;ENST00000260795;ENST00000340107;ENST00000352904;ENST00000412135;ENST00000440486;ENST00000469068;ENST00000474521;ENST00000481110;ENST00000507588;ENST00000643463;ENST00000901225;ENST00000901226;ENST00000901227;ENST00000901228;ENST00000911470;ENST00000911471;ENST00000911472;ENST00000911473;ENST00000911474;ENST00000955401;ENST00000955402;ENST00000955403;ENST00000955404;ENST00000286301;ENST00000502660;ENST00000504875;ENST00000509861;ENST00000511344;ENST00000513609;ENST00000515068;ENST00000515239;ENST00000543093;ENST00000675795;ENST00000911110;ENST00000911111;ENST00000911112;ENST00000911113;ENST00000911114;ENST00000911115;ENST00000911116;ENST00000960687;ENST00000960688;ENST00000261937;ENST00000393347;ENST00000424276;ENST00000502293;ENST00000502603;ENST00000502649;ENST00000507059;ENST00000510000;ENST00000512795;ENST00000513527;ENST00000514810;ENST00000619105;ENST00000861588;ENST00000937381;ENST00000955857;ENST00000955858;ENST00000257290;ENST00000461294;ENST00000503856;ENST00000504461;ENST00000507536;ENST00000508170;ENST00000509092;ENST00000509490;ENST00000512143;ENST00000512522;ENST00000870889;ENST00000870890;ENST00000958745;ENST00000958746;ENST00000958747;ENST00000958748;ENST00000958749;ENST00000958750;ENST00000958751;ENST00000958752;ENST00000958753;ENST00000958754;ENST00000958755;ENST00000288135;ENST00000412167;ENST00000512959;ENST00000514582;ENST00000684818;ENST00000685269;ENST00000685816;ENST00000686011;ENST00000687109;ENST00000687208;ENST00000687246;ENST00000687265;ENST00000687295;ENST00000688060;ENST00000688704;ENST00000689832;ENST00000689994;ENST00000690519;ENST00000690543;ENST00000690917;ENST00000691361;ENST00000692301;ENST00000692783;ENST00000692991;ENST00000895987;ENST00000931719;ENST00000931720;ENST00000931721;ENST00000333070;ENST00000336890;ENST00000355928;ENST00000373557;ENST00000373562;ENST00000461712;ENST00000469765;ENST00000469956;ENST00000476457;ENST00000477031;ENST00000482949;ENST00000495610;ENST00000696990;ENST00000696991;ENST00000885193;ENST00000885194;ENST00000885195;ENST00000885196;ENST00000885197;ENST00000915389;ENST00000915390;ENST00000915391;ENST00000915392;ENST00000915393;ENST00000915394;ENST00000961403;ENST00000282397;ENST00000539099;ENST00000540678;ENST00000541932;ENST00000543394;ENST00000615611;ENST00000615840;ENST00000617835;ENST00000639477;ENST00000706527;ENST00000909997;ENST00000909998;ENST00000909999;ENST00000910000;ENST00000263923;ENST00000509309;ENST00000512566;ENST00000647068;ENST00000922964;ENST00000261799;ENST00000517488;ENST00000517660;ENST00000517957;ENST00000519575;ENST00000520229;ENST00000520579;ENST00000520851;ENST00000521723;ENST00000522466;ENST00000523456;ENST00000890715;ENST00000890716;ENST00000890717;ENST00000890718;ENST00000890719;ENST00000890720;ENST00000890721;ENST00000890722;ENST00000890723;ENST00000890724;ENST00000890725;ENST00000890726;ENST00000890727;ENST00000951660;ENST00000951661;ENST00000951662;ENST00000951663;ENST00000951664;ENST00000422843;ENST00000517779;ENST00000519402;ENST00000519749;ENST00000519759;ENST00000520173;ENST00000520555;ENST00000521769;ENST00000522616;ENST00000523926;ENST00000696962;ENST00000862614;ENST00000862615;ENST00000862616,11,11,270
C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@@H](CO)[C@@H](O[C@@H]7O[C@@H](CO)[C@@H](OC(=O)Nc8ccccc8F)[C@H](O)[C@@H]7O)[C@H](O)[C@@H]6O)CC[C@]5(C)[C@H]4C(=O)C[C@]3(C)[C@H]1[C@@H]2C,KNYROSMVNYNCAW-RMGUENKJSA-N,Steroidal Eye Drops,CHEMBL3037811,,,,,0,0,0
CNC1(c2ccccc2Cl)CCCCC1=O,YQEZLKZALYSWHR-UHFFFAOYSA-N,Lidocaine/ ketamine,CHEMBL742,,GRIN2D;GRIN3A;GRIN2A;GRIN1;GRIN2C;GRIN2B;GRIN3B,ENSG00000198785;ENSG00000105464;ENSG00000273079;ENSG00000161509;ENSG00000183454;ENSG00000116032;ENSG00000176884,ENST00000263269;ENST00000911262;ENST00000361820;ENST00000479772;ENST00000330684;ENST00000396573;ENST00000461292;ENST00000463531;ENST00000535259;ENST00000562109;ENST00000566665;ENST00000566670;ENST00000566683;ENST00000568247;ENST00000636273;ENST00000636406;ENST00000637188;ENST00000637334;ENST00000637393;ENST00000674742;ENST00000675189;ENST00000675398;ENST00000676032;ENST00000350902;ENST00000371546;ENST00000371550;ENST00000371553;ENST00000371555;ENST00000371559;ENST00000371560;ENST00000371561;ENST00000460273;ENST00000462584;ENST00000471122;ENST00000473811;ENST00000485413;ENST00000675064;ENST00000675295;ENST00000675885;ENST00000676396;ENST00000293190;ENST00000347612;ENST00000578159;ENST00000584176;ENST00000584496;ENST00000891066;ENST00000940917;ENST00000940918;ENST00000940919;ENST00000940920;ENST00000609686;ENST00000627535;ENST00000628166;ENST00000630791;ENST00000636207;ENST00000636855;ENST00000636856;ENST00000637214;ENST00000637875;ENST00000714048;ENST00000234389;ENST00000588335,7,7,62
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,QCGUSIANLFXSGE-GFCCVEGCSA-N,Tedizolid phosphate,CHEMBL2105669,,,,,0,0,0
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,QJFSABGVXDWMIW-UHFFFAOYSA-N,Azilsartan medoxomil,CHEMBL2028661,,AGTR1,,,1,0,0
CSc1nc(N)cc(Oc2ccc(-c3nnc(Nc4cccc(C(F)(F)F)c4)[nH]3)cc2)n1,CMYHZFCJPORPHY-UHFFFAOYSA-N,ACADESINE 210mg/kg/d,CHEMBL3932957,,,,,0,0,0
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3[nH]c4cc5ncnc5cc4nc3-c3ccccc3)cc2)CC1,IWCQHVUQEFDRIW-UHFFFAOYSA-N,Akt Inhibitor MK2206,CHEMBL4780754,,,,,0,0,0
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],MOYKHGMNXAOIAT-JGWLITMVSA-N,Isosorbide dinitrate,CHEMBL6622,,GUCY1B2;GUCY1B1;GUCY1A2;GUCY1A1,,,4,0,0
