NCT_ID,Drug_Clean,Disease,is_cytotoxic,disease_is_oncology,safety_cytotoxic_cap,cap_reason
NCT02908672,vemurafenib,Advanced Melanoma,0,1,0,
NCT03069352,venetoclax,Acute Myeloid Leukemia,0,1,0,
NCT03108625,vortioxetine,Major Depressive Disorder,0,0,0,
NCT02901041,zonisamide,alcohol dependence,0,0,0,
NCT03067441,bempedoic acid,Hypercholesterolemia,0,0,0,
NCT03275285,dexamethasone,Multiple Myeloma,0,1,0,
NCT02997202,gilteritinib,Acute Myeloid Leukemia,0,1,0,
NCT02851797,givinostat,Duchenne muscular dystrophy,0,0,0,
NCT02947347,ibrutinib,Follicular Lymphoma,0,1,0,
NCT02959944,ibrutinib,Chronic Graft Versus Host Disease,0,0,0,
NCT02502175,methadone,Medication-assisted Treatment of Opioid Use Disorder,0,0,0,
NCT02987543,olaparib,Prostate Cancer,0,1,0,
NCT02629042,prednisolone,Pulpitis,0,0,0,
NCT03043157,rocuronium,Muscle Relaxation,0,0,0,
NCT02964936,roxadustat,chronic kidney disease,0,0,0,
NCT02988973,roxadustat,chronic kidney disease,0,0,0,
NCT03131713,acetaminophen,Non-melanoma Skin Cancer,0,1,0,
NCT02885636,albuterol,Congestive heart failure,0,0,0,
NCT02664649,apixaban,Symptomatic Aortic Stenosis; Eligible for Transcatheter Aortic Valve Replacement,0,0,0,
NCT02935530,argatroban,venous thromboembolism,0,0,0,
NCT02662569,atorvastatin,Diabetes,0,0,0,
NCT02679261,atorvastatin,Bicuspid Aortic Valve,0,0,0,
NCT03433196,atorvastatin,Hypercholesterolemia in Coronaory Heart Disease,0,0,0,
NCT02870478,atropine,Myopia,0,0,0,
NCT02723383,baclofen,alcohol use disorder,0,0,0,
NCT03001076,bempedoic acid,Hypercholesterolemia; Atherosclerosis; Statin Adverse Reaction,0,0,0,
NCT02604173,budesonide,Acute Mountain Sickness,0,0,0,
NCT02949674,bupivacaine,Pain,0,0,0,
NCT02634788,buprenorphine,Pain,0,0,0,
NCT02741791,bupropion,Major Depressive Disorder,0,0,0,
NCT02617017,buspirone,Parkinson' Disease,0,0,0,
NCT02820987,cefepime,Septic Shock,0,0,0,
NCT02514278,capecitabine,Organ Preservation in Rectal Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02551237,capecitabine,Advanced Rectal Carcinoma,1,1,1,cytotoxic_managed_toxicity
NCT02700815,capsaicin,Acute Pain,0,0,0,
NCT02670538,cariprazine,Treatment of the Depressive Episode in Participants With Bipolar I Disorder,0,0,0,
NCT02670551,cariprazine,Depression,0,0,0,
NCT02714595,cefiderocol,Sepsis,0,0,0,
NCT02659033,cefotaxime,bacterial infection,0,0,0,
NCT02688400,celecoxib,Osteoarthritis,0,0,0,
NCT02703363,celecoxib,Depression,0,0,0,
NCT02725411,celecoxib,Low Back Pain,0,0,0,
NCT02754765,clofazimine,"Tuberculosis, Multidrug-Resistant; Infection, Bacterial; Pulmonary Tuberculoses",0,0,0,
NCT02655965,clonidine,Locoregional Analgesia in Breast Surgery,0,0,0,
NCT02898610,colchicine,stroke,0,0,0,
NCT02737501,crizotinib,Anaplastic Lymphoma,0,1,0,
NCT02913326,dabigatran etexilate,Thromboembolism,0,0,0,
NCT02681094,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT02725593,dapagliflozin,Type 2 Diabetes Mellitus,0,0,0,
NCT02876835,daprodustat,anemia,0,0,0,
NCT02879305,daprodustat,aspergillosis,0,0,0,
NCT02634008,dasabuvir,hepatitis C virus infection,0,0,0,
NCT02679573,delafloxacin,Community Acquired Bacterial Pneumonia,0,0,0,
NCT02698514,desflurane,"Anesthesia, General",0,0,0,
NCT02830243,desflurane,Anesthesia,0,0,0,
NCT02872389,desflurane,Anesthesia,0,0,0,
NCT02121262,dexamethasone,Macular Edema,0,0,0,
NCT02767219,dexamethasone,Glaucoma,0,0,0,
NCT02794441,dexamethasone,Migraine,0,0,0,
NCT02811978,dexamethasone,Multiple Myeloma,0,1,0,
NCT02904538,dexamethasone,Pain Management After Surgery,0,0,0,
NCT02873689,dexlansoprazole,Heartburn; Gastroesophageal Reflux Disease,0,0,0,
NCT02128685,dydrogesterone,threatened miscarriage,0,0,0,
NCT02900378,enalapril,Chronic Heart Failure With Reduced Ejection Fraction,0,0,0,
NCT02677896,enzalutamide,Prostate Cancer,0,1,0,
NCT02890173,eplerenone,Essential Hypertension,0,0,0,
NCT02784704,eravacycline,Complicated Intra-abdominal Infections; Complicated Appendicitis,0,0,0,
NCT02995694,estradiol,Atrophic Vaginitis,0,0,0,
NCT02822144,etomidate,stroke,0,0,0,
NCT02763579,etoposide,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02634580,ezetimibe,Hypercholesterolemia,0,0,0,
NCT02748057,ezetimibe,Hypercholesterolemia; Familial Hypercholesterolemia,0,0,0,
NCT02749994,ezetimibe,Hypercholesterolemia,0,0,0,
NCT02823353,fenofibrate,primary biliary cirrhosis,0,0,0,
NCT03001817,fenofibrate,severe hypertriglyceridemia,0,0,0,
NCT03011450,fenofibrate,severe hypertriglyceridemia,0,0,0,
NCT02880540,fentanyl,Obesity,0,0,0,
NCT03025789,fexinidazole,"Trypanosomiasis, African; Sleeping Sickness; Trypanosomiasis; Gambian",0,0,0,
NCT02873936,filgotinib,Rheumatoid Arthritis,0,0,0,
NCT02886728,filgotinib,Rheumatoid Arthritis,0,0,0,
NCT02889796,filgotinib,Rheumatoid Arthritis,0,0,0,
NCT02914522,filgotinib,ulcerative colitis,0,0,0,
NCT02914561,filgotinib,Crohn's disease,0,0,0,
NCT03004469,finasteride,androgenetic alopecia,0,0,0,
NCT02751632,fluoxetine,Psychotic Disorders; Personality Disorders; Clinical High Risk,0,0,0,
NCT02980133,fluticasone propionate,asthma,0,0,0,
NCT02695771,gemcitabine,Urinary Bladder Neoplasms,1,1,1,cytotoxic_managed_toxicity
NCT02807636,gemcitabine,Metastatic Urothelial Carcinoma,1,1,1,cytotoxic_managed_toxicity
NCT02853305,gemcitabine,Urothelial Carcinoma,1,1,1,cytotoxic_managed_toxicity
NCT02993731,gemcitabine,"Carcinoma, Pancreatic Ductal",1,1,1,cytotoxic_managed_toxicity
NCT02769481,glimepiride,Type 2 Diabetes,0,0,0,
NCT03062280,hydrocortisone,Congenital Adrenal Hyperplasia,0,0,0,
NCT02950051,ibrutinib,Previously Untreated Chronic Lymphocytic Leukemia,0,1,0,
NCT03022253,ibuprofen,Patent Ductus Arteriosus,0,0,0,
NCT02597361,irbesartan,"Ehlers-Danlos Syndrome, Vascular Type",0,0,0,
NCT02980016,isoniazid,Tuberculosis; HIV,0,0,0,
NCT02934698,ivacaftor,cystic fibrosis,0,0,0,
NCT02778880,ketamine,Pain; Traumatic Limb Injury,0,0,0,
NCT02927379,ketamine,Abdominal Cancer,0,1,0,
NCT03081416,ketamine,Headache; Intranasal Ketamine,0,0,0,
NCT02905045,ketoprofen,Pain Relief,0,0,0,
NCT02905058,ketoprofen,Pain Relief,0,0,0,
NCT02582866,lacosamide,epilepsy,0,0,0,
NCT03419975,latanoprost,open-angle glaucoma,0,0,0,
NCT02705534,ledipasvir,Cirrhosis,0,0,0,
NCT02783729,lemborexant,insomnia,0,0,0,
NCT02600923,letrozole,Advanced Breast Cancer,0,1,0,
NCT03241472,letrozole,Infertility,0,0,0,
NCT02578368,leucovorin,gastric cancer,0,1,0,
NCT02671383,lopinavir,HIV infection,0,0,0,
NCT02651155,lubiprostone,constipation,0,0,0,
NCT02695719,lubiprostone,chronic idiopathic constipation,0,0,0,
NCT02729909,lubiprostone,constipation,0,0,0,
NCT02766777,lubiprostone,functional constipation,0,0,0,
NCT02931539,maribavir,Cytomegalovirus (CMV),0,0,0,
NCT02112578,meclizine,Vertigo,0,0,0,
NCT02386319,melatonin,Anxiety,0,0,0,
NCT02536417,melatonin,Delirium,0,0,0,
NCT02522780,mesalamine,ulcerative colitis,0,0,0,
NCT02593097,metformin,Migraine,0,0,0,
NCT02752412,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT02794792,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT02831361,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT02926950,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT03320694,metformin,Management of Gestational Diabetes,0,0,0,
NCT03792984,metformin,Polycystic Ovary Syndrome; Vitamin D Deficiency/Insufficiency,0,0,0,
NCT02558010,methadone,Pain,0,0,0,
NCT02831569,methocarbamol,Pain,0,0,0,
NCT02634801,methotrexate,Plaque Psoriasis,1,0,1,cytotoxic_managed_toxicity
NCT02772965,methotrexate,Pediatric Crohn's Disease,1,0,1,cytotoxic_managed_toxicity
NCT03148860,methotrexate,Psoriatic Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT03332719,methotrexate,Rheumatoid Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT02346201,methylphenidate,Apathy,0,0,0,
NCT02650609,methylprednisolone,Chronic Subdural Hematomas,0,0,0,
NCT02666703,methylprednisolone,Cardiopulmonary Bypass,0,0,0,
NCT02887976,methylprednisolone,Prostate Cancer,0,1,0,
NCT02985229,mifepristone,medical abortion,0,0,0,
NCT02751931,mirabegron,Neurogenic Detrusor Overactivity,0,0,0,
NCT02202967,misoprostol,anemia,0,0,0,
NCT02758340,misoprostol,Labor pain,0,0,0,
NCT02563327,moxifloxacin,Tuberculosis,0,0,0,
NCT02896205,mycophenolate mofetil,Systemic Sclerosis; Scleroderma; Interstitial Lung Disease,0,0,0,
NCT02652585,naltrexone,Alcoholism,0,0,0,
NCT02696434,naltrexone,Use in Conjunction With Buprenorphine in Adults With Opioid Use Disorder,0,0,0,
NCT02521662,nicotine,smoking cessation,0,0,0,
NCT02802345,nintedanib,Idiopathic Pulmonary Fibrosis,0,0,0,
NCT03215797,norepinephrine,hypotension,0,0,0,
NCT02694328,olanzapine,Schizophrenia,0,0,0,
NCT02861859,olanzapine,Breast Cancer,0,1,0,
NCT02815709,oliceridine,pain,0,0,0,
NCT02820324,oliceridine,pain,0,0,0,
NCT02877927,omadacycline,skin and soft tissue Staphylococcus aureus infection,0,0,0,
NCT04140058,ondansetron,Hypotension; Nausea; Vomiting,0,0,0,
NCT02638337,ospemifene,vaginal dryness,0,0,0,
NCT02754882,paclitaxel,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02775435,paclitaxel,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02810457,paclitaxel,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT03998969,pantoprazole,Esophageal Disease,0,0,0,
NCT02578680,pemetrexed,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02657434,pemetrexed,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02899299,pemetrexed,Mesothelioma,1,1,1,cytotoxic_managed_toxicity
NCT03950674,pemetrexed,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02849626,perampanel,epilepsy,0,0,0,
NCT02407782,permethrin,scabies,0,0,0,
NCT01657448,phenazopyridine,dysuria,0,0,0,
NCT02806713,phenazopyridine,pain,0,0,0,
NCT02970292,pimavanserin,schizophrenia,0,0,0,
NCT02689778,pirfenidone,diabetic nephropathy,0,0,0,
NCT02697331,progesterone,Preterm Birth; Twin Dichorionic Diamniotic Placenta,0,0,0,
NCT02736032,progesterone,Infertility,0,0,0,
NCT03043820,raloxifene,schizophrenia,0,0,0,
NCT02924727,ramipril,Acute Myocardial Infarction,0,0,0,
NCT02788279,regorafenib,Colorectal Cancer,0,1,0,
NCT02941926,ribociclib,Breast Cancer,0,1,0,
NCT03020082,ritonavir,Chronic Hepatitis C,0,0,0,
NCT02833948,rivaroxaban,Aortic Valve Stenosis; Cardiovascular Diseases; Heart Valve Diseases; Ventricular Outflow Obstruction; Thrombosis,0,0,0,
NCT02846532,rivaroxaban,Thrombosis,0,0,0,
NCT02839642,rivastigmine,Classical progressive supranuclear palsy,0,0,0,
NCT03480165,ropivacaine,Anesthesia; Functional; Anesthesia,0,0,0,
NCT02558231,selexipag,Pulmonary Arterial Hypertension,0,0,0,
NCT02738879,sitagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT02791490,sitagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT02684006,sunitinib,Cell Cancer,0,1,0,
NCT02750306,suvorexant,Alzheimer's Disease,0,0,0,
NCT02791230,tafamidis,transthyretin amyloid cardiomyopathy,0,0,0,
NCT02675998,tenapanor,hyperphosphatemia,0,0,0,
NCT02727751,tenapanor,irritable bowel syndrome,0,0,0,
NCT02964273,tolvaptan,Autosomal Dominant Polycystic Kidney Disease (ADPKD),0,0,0,
NCT02273804,topiramate,Obese Children and Adolescents,0,0,0,
NCT02566993,topotecan,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02903004,trabectedin,Tube Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02982161,tramadol,Acute Pain,0,0,0,
NCT02578901,tranexamic acid,Thrombocytopenia,0,0,0,
NCT02650791,tranexamic acid,Hematologic Neoplasms,0,1,0,
NCT02702128,tranexamic acid,Peri-operative Hemorrhage or Hematoma; Surgery; Retrognathism,0,0,0,
NCT02993341,tranexamic acid,Hip Fracture; Anemia,0,0,0,
NCT03060889,tranexamic acid,Placenta Previa,0,0,0,
NCT02914509,travoprost,open-angle glaucoma,0,0,0,
NCT02556424,triamcinolone,Inflammatory Macular Edema,0,0,0,
NCT02828163,triamcinolone acetonide,pemphigus vulgaris,0,0,0,
NCT02828020,ubrogepant,migraine,0,0,0,
NCT02867709,ubrogepant,migraine,0,0,0,
NCT02873221,ubrogepant,migraine,0,0,0,
NCT02706847,upadacitinib,Rheumatoid Arthritis,0,0,0,
NCT02706873,upadacitinib,Rheumatoid Arthritis,0,0,0,
NCT02706951,upadacitinib,Rheumatoid Arthritis,0,0,0,
NCT02680574,vadadustat,anemia,0,0,0,
NCT02865850,vadadustat,anemia,0,0,0,
NCT02892149,vadadustat,anemia,0,0,0,
NCT02736955,valbenazine,Tardive Dyskinesia,0,0,0,
NCT02460900,varenicline,HIV infection,0,0,0,
NCT02755597,venetoclax,Multiple Myeloma,0,1,0,
NCT02756611,venetoclax,Chronic Lymphocytic Leukemia,0,1,0,
NCT02980731,venetoclax,Your Cancer,0,1,0,
NCT02861534,vericiguat,heart failure,0,0,0,
NCT03075241,zolpidem,Sleep Disorder,0,0,0,
NCT02900352,zonisamide,alcohol use disorder measurement,0,0,0,
NCT02732912,zopiclone,sleep disorder,0,0,0,
NCT03004625,asunaprevir,hepatitis C virus infection,0,0,0,
NCT02752035,azacitidine,Acute Myeloid Leukemia,1,1,1,cytotoxic_managed_toxicity
NCT02988115,bempedoic acid,Hypercholesterolemia,0,0,0,
NCT02991118,bempedoic acid,Hypercholesterolemia,0,0,0,
NCT02946073,buprenorphine,Chronic pain,0,0,0,
NCT03003000,caffeine,Back Pain; Neck Pain,0,0,0,
NCT02869009,clopidogrel,Ischemic Stroke,0,0,0,
NCT02863328,empagliflozin,Type 2 Diabetes Mellitus,0,0,0,
NCT02952820,lemborexant,insomnia,0,0,0,
NCT02897349,linagliptin,"Diabetes Mellitus, Type 2",0,0,0,
NCT02697734,osilodrostat,pituitary-dependent Cushing's disease,0,0,0,
NCT03059238,parecoxib sodium,liver cancer,0,1,0,
NCT02611687,pitolisant,narcolepsy without cataplexy,0,0,0,
NCT02486627,plazomicin,Complicated Urinary Tract Infection; Acute Pyelonephritis,0,0,0,
NCT04486690,propofol,Open Heart Surgery,0,0,0,
NCT03096847,ribociclib,Women and Men With Hormone-receptor Positive Locally Advanced or Metastatic Breast Cancer,0,1,0,
NCT02410772,rifapentine,Tuberculosis,0,0,0,
NCT02746185,rivaroxaban,Neoplasm; Venous Thromboembolism,0,1,0,
NCT02779764,roxadustat,anemia of chronic kidney disease,0,0,0,
NCT02780141,roxadustat,anemia of chronic kidney disease,0,0,0,
NCT02780726,roxadustat,anemia of chronic kidney disease,0,0,0,
NCT02952092,roxadustat,anemia of chronic kidney disease,0,0,0,
NCT02607865,sitagliptin,Type 2 Diabetes,0,0,0,
NCT02849080,sitagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT02629965,tiotropium,COPD,0,0,0,
NCT03036813,voxelotor,sickle cell disease,0,0,0,
NCT02503306,avanafil,erectile dysfunction,0,0,0,
NCT02315495,acarbose,Type 2 Diabetes,0,0,0,
NCT02604342,alectinib,Anaplastic Lymphoma,0,1,0,
NCT02437318,alpelisib,Advanced Breast Cancer,0,1,0,
NCT03587025,amitriptyline,Prevention of Pain,0,0,0,
NCT02281929,amoxicillin,Alcoholic Hepatitis; Alcoholic Liver Disease,0,0,0,
NCT02283294,apixaban,Transient Ischemic Attack; Stroke; Atrial Fibrillation,0,0,0,
NCT02369653,apixaban,With Leukemia,0,1,0,
NCT02427126,apixaban,Embolic Stroke of Undetermined Source,0,0,0,
NCT02585713,apixaban,With Cancer,0,1,0,
NCT02496078,asunaprevir,hepatitis C virus infection,0,0,0,
NCT02522117,atorvastatin,Renal Insufficiency,0,0,0,
NCT02584504,atorvastatin,Hypercholesterolemia,0,0,0,
NCT02586155,atorvastatin,"Diabetes Mellitus, Type 2; Coronary Artery Disease",0,0,0,
NCT02577406,azacitidine,Acute Myeloid Leukemia,1,1,1,cytotoxic_managed_toxicity
NCT02480764,azilsartan medoxomil,essential hypertension,0,0,0,
NCT02980562,bisacodyl,inflammatory bowel disease,0,0,0,
NCT02194933,brexpiprazole,schizophrenia,0,0,0,
NCT02665273,bupivacaine,migraine,0,0,0,
NCT02752971,bupivacaine,Postoperative Pain,0,0,0,
NCT02187198,buprenorphine,opioid dependence,0,0,0,
NCT02191397,bupropion,Major Depressive Disorder,0,0,0,
NCT03271918,cabergoline,non-functioning pituitary adenoma,0,0,0,
NCT02395640,capecitabine,Advanced Gastric Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02494583,capecitabine,Gastric Adenocarcinoma,1,1,1,cytotoxic_managed_toxicity
NCT02426775,carglumic acid,methylmalonic acidemia or propionic acidemia,0,0,0,
NCT02424461,ceftriaxone,urinary tract infection,0,0,0,
NCT02750293,vitamin D3,vitamin D deficiency,0,0,0,
NCT02341417,cinacalcet,"Secondary Hyperparathyroidism, Chronic Kidney Disease",0,0,0,
NCT02502032,cisatracurium,fasciculation,0,0,0,
NCT02628626,clonidine,fecal incontinence,0,0,0,
NCT02217501,clopidogrel,Peripheral Arterial Disease,0,0,0,
NCT02298088,clopidogrel,Acute ST Segment Elevation Myocardial Infarction; Thrombolysis in Myocardial Infarction Flow,0,0,0,
NCT02429271,clopidogrel,Myocardial Infarction; ST Segment Elevation Myocardial Infarction (STEMI),0,0,0,
NCT02545075,dacarbazine,IV Melanoma,1,1,1,cytotoxic_managed_toxicity
NCT02319031,daclatasvir,hepatitis C virus infection,0,0,0,
NCT02596880,daclatasvir,Cirrhosis,0,0,0,
NCT03563664,danazol,Unexplained Infertility,0,0,0,
NCT02419612,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT02460978,dapagliflozin,Type 1 Diabetes,0,0,0,
NCT02518945,dapagliflozin,Type 1 Diabetes,0,0,0,
NCT02592421,dapagliflozin,Type II Diabetes Mellitus,0,0,0,
NCT02487563,decitabine,Thrombocytopenia; Hematologic Diseases,1,0,1,cytotoxic_managed_toxicity
NCT02322502,desflurane,Anesthesia With Use of LMA (Laryngeal Mask Airway),0,0,0,
NCT02609802,desflurane,Orthopedic Disorders,0,0,0,
NCT02412878,dexamethasone,Multiple Myeloma,0,1,0,
NCT02445326,dexamethasone,Chronic Allergic Conjunctivitis,0,0,0,
NCT02517021,dexamethasone,Chemotherapy-Induced Nausea and Vomiting,0,0,0,
NCT02547623,dexamethasone,Cataract,0,0,0,
NCT02557035,dexamethasone,Chemotherapy-Induced Nausea and Vomiting,0,0,0,
NCT02615262,dexamethasone,Cardiac Surgery; Congenital Heart Defects; Cardiopulmonary Bypass,0,0,0,
NCT02698995,dexamethasone,Postoperative Pain,0,0,0,
NCT02725008,dexamethasone,Pediatric Asthma,0,0,0,
NCT02736175,dexamethasone,Post-Surgical Ocular Pain; Post-Surgical Ocular Inflammation,0,0,0,
NCT02988882,dexamethasone,Chronic Allergic Conjunctivitis,0,0,0,
NCT03674294,dexamethasone,Gastrointestinal Neoplasms; Chemotherapy-induced Nausea and Vomiting,0,1,0,
NCT02476422,diclofenac,Post Operative Dental Pain,0,0,0,
NCT02335346,duloxetine,Osteoarthritis,0,0,0,
NCT02073682,edoxaban,Venous Thromboembolism (VTE); Deep Vein Thrombosis (DVT); Pulmonary Embolism (PE); Cancer,0,1,0,
NCT02099747,eltrombopag,severe aplastic anemia,0,0,0,
NCT02414958,empagliflozin,Type 1 Diabetes Mellitus,0,0,0,
NCT02580591,empagliflozin,"Diabetes Mellitus, Type 1",0,0,0,
NCT02468232,enalapril,Heart Failure With Reduced Ejection Fraction (HF-rEF),0,0,0,
NCT02534571,epinephrine,Acute Upper Gastrointestinal Bleeding,0,0,0,
NCT02354352,eplerenone,Duchenne Muscular Dystrophy,0,0,0,
NCT02417064,esketamine,Depression,0,0,0,
NCT02418585,esketamine,Depression,0,0,0,
NCT02422186,esketamine,Depression,0,0,0,
NCT02493868,esketamine,Relapse Prevention in Adult Participants With Treatment-resistant Depression,0,0,0,
NCT03848234,estradiol,Schizophrenia; Schizoaffective Disorder; Schizophreniform Disorders,0,0,0,
NCT02614482,fesoterodine,Overactive Bladder Syndrome,0,0,0,
NCT02446418,fluticasone furoate,Asthma,0,0,0,
NCT02502734,fluticasone furoate,asthma,0,0,0,
NCT01960075,fosphenytoin,Benzodiazepine Refractory Status Epilepticus,0,0,0,
NCT02076412,fostamatinib,immune thrombocytopenia,0,0,0,
NCT02345681,furosemide,fluid overload,0,0,0,
NCT02480114,gabapentin,Neck Cancer,0,1,0,
NCT03158376,gabapentin,Chronic Pain,0,0,0,
NCT02395016,gemcitabine,Metastatic Pancreatic Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02517489,hydrocortisone,Community Acquired Pneumonia,0,0,0,
NCT02301156,ibrutinib,Chronic Lymphocytic Leukemia,0,1,0,
NCT02436668,ibrutinib,Metastatic Pancreatic Adenocarcinoma,0,1,0,
NCT02272725,ibuprofen,Acute Kidney Injury; Exercise-associated Hyponatremia; Perceived Exertion,0,0,0,
NCT02330926,ibuprofen,Cachexia in Advanced Cancer,0,1,0,
NCT02477007,ibuprofen,Pain; Long-bone Fractures,0,0,0,
NCT02385188,imiquimod,extramammary Paget disease,0,0,0,
NCT02394132,imiquimod,lentigo maligna melanoma,0,1,0,
NCT02598505,indacaterol,heart failure,0,0,0,
NCT02361216,ingenol mebutate,actinic keratosis,0,0,0,
NCT02789033,isosorbide dinitrate,diabetic foot ulcer,0,0,0,
NCT02347657,ivacaftor,cystic fibrosis,0,0,0,
NCT02390219,ivacaftor,cystic fibrosis,0,0,0,
NCT02392234,ivacaftor,cystic fibrosis,0,0,0,
NCT02412111,ivacaftor,cystic fibrosis,0,0,0,
NCT02516410,ivacaftor,cystic fibrosis,0,0,0,
NCT02556606,ketamine,Treatment Resistant Late-Life Depression,0,0,0,
NCT02465255,ketorolac,Acute Abdominal Pain,0,0,0,
NCT02477839,lacosamide,focal epilepsy,0,0,0,
NCT02388724,lansoprazole,Erosive Esophagitis,0,0,0,
NCT02388737,lansoprazole,Erosive Esophagitis,0,0,0,
NCT02565186,lasmiditan,migraine,0,0,0,
NCT02322320,lenalidomide,Multiple Myeloma,0,1,0,
NCT02297438,letrozole,Advanced Breast Cancer,0,1,0,
NCT02491320,letrozole,Polycystic Ovary Syndrome,0,0,0,
NCT02900105,letrozole,"Azoospermia, Nonobstructive; Oligozoospermia",0,0,0,
NCT02545504,leucovorin,gastric adenocarcinoma,0,1,0,
NCT02431806,levomilnacipran,Major Depressive Disorder,0,0,0,
NCT02525016,lidocaine,obesity,0,0,0,
NCT02990364,lidocaine,pain,0,0,0,
NCT02453555,linagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT02851745,linagliptin,Type 2 DiAbetes Mellitus,0,0,0,
NCT02333799,linezolid,pulmonary tuberculosis,0,0,0,
NCT02363998,lofexidine,opioid withdrawal,0,0,0,
NCT02235909,losartan,Hypertension,0,0,0,
NCT02481947,lubiprostone,chronic idiopathic constipation,0,0,0,
NCT02389621,lusutrombopag,Thrombocytopenia in Patients With Chronic Liver Disease,0,0,0,
NCT02558829,macimorelin,growth hormone deficiency,0,0,0,
NCT02197221,melphalan,Multiple Myeloma,1,1,1,cytotoxic_managed_toxicity
NCT02522767,mesalamine,ulcerative colitis,0,0,0,
NCT02519543,metformin,Bipolar Disorder,0,0,0,
NCT02551874,metformin,Type 2 Diabetes,0,0,0,
NCT02586129,metformin,Diabetes,0,0,0,
NCT02597049,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT02638805,metformin,Type 2 Diabetes,0,0,0,
NCT02345850,methotrexate,Prevention of Graft-versus-Host Disease,1,0,1,cytotoxic_managed_toxicity
NCT02376790,methotrexate,Psoriatic Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT02504268,methotrexate,Rheumatoid Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT02553018,methotrexate,Rheumatoid Arthritis,1,0,1,cytotoxic_managed_toxicity
