row_idx,NCT_ID,Drug,SMILES,tdc_dili,tdc_ames,tdc_carcinogen,tdc_skin_reaction
2869,NCT01421511,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0.6304829172366012,0.4336211275094638,0.11475450558991071,0.42489217574219473
2870,NCT01051219,Losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.7683372618826642,0.4139691287651456,0.4619523302793676,0.5473884443832792
2871,NCT01307046,Losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.7683372618826642,0.4139691287651456,0.4619523302793676,0.5473884443832792
2872,NCT01302691,Losartan potassium,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.7683372618826642,0.4139691287651456,0.4619523302793676,0.547388444383279
2873,NCT01324284,Lubiprostone,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,0.23689410928232627,0.191267967456654,0.1906511121178695,0.5279419682665564
2874,NCT01372423,Lubiprostone,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,0.23689410928232627,0.191267967456654,0.1906511121178695,0.5279419682665564
2875,NCT01358357,Lurasidone,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,0.5571337677375485,0.46320014140225835,0.09284521893901121,0.4224190488131748
2876,NCT01421134,Lurasidone,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,0.5571337677375485,0.46320014140225835,0.09284521893901121,0.4224190488131748
2877,NCT01423253,Lurasidone,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,0.5571337677375485,0.46320014140225835,0.09284521893901121,0.4224190488131748
2878,NCT01435928,Lurasidone,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,0.5571337677375485,0.46320014140225835,0.09284521893901121,0.4224190488131748
2879,NCT01485640,Lurasidone,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,0.5571337677375485,0.46320014140225835,0.09284521893901121,0.4224190488131748
2880,NCT01147289,Meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,0.6899303397118544,0.42060731239068616,0.28929160604986826,0.4234338401707917
2881,NCT01413178,Melphalan,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.3077860257907175,0.8138317973538313,0.4239035990074393,0.4323855102084635
2882,NCT01877837,Melphalan,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.3077860257907175,0.8138317973538313,0.4239035990074393,0.4323855102084635
2883,NCT01411176,Menthol,CC1CCC(C(C)C)C(O)C1,0.15920909978659448,0.16780981626735983,0.12323869101404673,0.453557919076018
2884,NCT01411189,Menthol,CC1CCC(C(C)C)C(O)C1,0.15920909978659448,0.16780981626735986,0.12323869101404673,0.4535579190760179
2885,NCT01445678,Meropenem,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,0.4862361138506129,0.39246337162304895,0.19697785510493682,0.2883060507477661
2886,NCT01334125,Metformin,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
2887,NCT01353391,Metformin,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
2888,NCT01368081,Metformin,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
2889,NCT01370707,Metformin,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
2890,NCT01381900,Metformin,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
2891,NCT01483560,Metformin,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
2892,NCT01487993,Metformin,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
2893,NCT01760447,Metformin,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
2894,NCT03086005,Metformin,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
2895,NCT01984099,Methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0.7898544298375115,0.20942777506554375,0.3835869930334132,0.3547820676206062
2896,NCT01420159,Methoxyflurane,COC(F)(F)C(Cl)Cl,0.2127824612346868,0.27265256820315675,0.47987734412275473,0.5430212994402026
2897,NCT01275560,Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,0.7822205488552738,0.8667775449585154,0.34849725514764945,0.6495742506682773
2898,NCT01473836,Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,0.7822205488552738,0.8667775449585152,0.34849725514764945,0.6495742506682773
2899,NCT01375920,Metyrapone,CC(C)(C(=O)c1cccnc1)c1cccnc1,0.4771671650250887,0.24397978368942616,0.4136438665120766,0.5501042787592814
2900,NCT02336477,Mexiletine,Cc1cccc(C)c1OCC(C)N,0.2594370386276134,0.3618723568082999,0.50763791028387,0.5733537759816977
2901,NCT01436279,Mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0.3179736366175942,0.17576979336776494,0.1574060855584221,0.5562052460907534
2902,NCT01403662,Minocycline,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.6454590589016205,0.33445369099054184,0.18027509955944712,0.5070207756664871
2903,NCT01429272,Minocycline,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.6454590589016205,0.33445369099054184,0.18027509955944712,0.5070207756664871
2904,NCT01412073,Misoprostol,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,0.25305992619279843,0.2518847781788408,0.2175066982655351,0.6023492217995527
2905,NCT01298336,Moxifloxacin,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.8599316245846054,0.45671405409125154,0.11314981415605795,0.43684429606887676
2906,NCT01342549,Naltrexone,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.17341023481393925,0.3133711525890556,0.09817897429293333,0.569725875124433
2907,NCT01254188,Nilotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,0.8199097207344609,0.4837975123969763,0.3550987984760833,0.3659862881467047
2908,NCT01275196,Nilotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,0.8199097207344609,0.4837975123969763,0.3550987984760833,0.3659862881467047
2909,NCT01257672,Ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0.5499972212588287,0.4842608173016689,0.11173748583781501,0.5230600906766084
2910,NCT01362530,Ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0.5499972212588287,0.48426081730166887,0.11173748583781501,0.5230600906766084
2911,NCT01395901,Ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0.5499972212588287,0.48426081730166887,0.11173748583781501,0.5230600906766084
2912,NCT01442376,Ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0.5499972212588287,0.48426081730166887,0.11173748583781501,0.5230600906766084
2913,NCT01231620,Oseltamivir,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,0.39931845371075253,0.2976582584461423,0.3076029305194767,0.41855051159463597
2914,NCT01716624,Oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0.09858853390692252,0.19353918098412837,0.21990594559460733,0.4290687990662581
2915,NCT01196390,Paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.8111146450667046,0.406659785050624,0.24177726198716012,0.4242433199880209
2916,NCT01248403,Paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.8111146450667046,0.406659785050624,0.24177726198716012,0.4242433199880209
2917,NCT01275677,Paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.8111146450667045,0.406659785050624,0.24177726198716012,0.4242433199880209
2918,NCT01285609,Paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.8111146450667046,0.406659785050624,0.24177726198716012,0.4242433199880209
2919,NCT01358877,Paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.8111146450667045,0.406659785050624,0.24177726198716012,0.4242433199880208
2920,NCT01364012,Paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.8111146450667046,0.406659785050624,0.24177726198716012,0.4242433199880209
2921,NCT01462890,Paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.8111146450667046,0.406659785050624,0.24177726198716012,0.4242433199880209
2922,NCT04031703,Paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.8111146450667046,0.406659785050624,0.24177726198716012,0.4242433199880209
2923,NCT01662310,Paliperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0.6536300479196873,0.5314385796545777,0.08496863755657208,0.42376474797058045
2924,NCT01351415,Pemetrexed,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,0.6817915978221786,0.39734770093651123,0.261175789347501,0.36619159420543607
2925,NCT01360762,Pentamidine,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0.490995179802667,0.18490282255682275,0.42587329606616126,0.563835802056033
2926,NCT01393743,Perampanel,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,0.6997101622886156,0.45901811370508727,0.3233156086008686,0.525422319915437
2927,NCT01413958,Phenylephrine,CNC[C@H](O)c1cccc(O)c1,0.09926468463377454,0.11776256265185239,0.38493667246735636,0.48655671683838175
2928,NCT01366209,Pirfenidone,Cc1ccc(=O)n(-c2ccccc2)c1,0.5631620588663159,0.21350459512761702,0.3912137242821873,0.627836863663407
2929,NCT01146834,Plerixafor,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,0.4235826945132063,0.32282988376149013,0.20291655082470964,0.5813561878705599
2930,NCT01304472,Prasugrel,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0.43628791202831185,0.4258990700449951,0.11491167290134006,0.3748132037522991
2931,NCT01327534,Prasugrel,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0.43628791202831185,0.4258990700449951,0.11491167290134006,0.3748132037522991
2932,NCT01338909,Prasugrel,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0.43628791202831185,0.4258990700449951,0.11491167290134006,0.37481320375229915
2933,NCT01272635,Prednisolone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.15030216157529228,0.16047427694925498,0.07920716819832915,0.4437192872495398
2934,NCT01308567,Prednisone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.16334100143415148,0.28801576606514834,0.14937661376808015,0.45511227356069534
2935,NCT01365598,Primaquine,COc1cc(NC(C)CCCN)c2ncccc2c1,0.39054202423059137,0.8386746634648088,0.3461047275573138,0.46620074660245014
2936,NCT01320722,Probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0.707255313101169,0.2753262357933994,0.6215226733122351,0.5133151179909383
2937,NCT01349010,Probucol,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.27911085665147434,0.08708993176371785,0.44603813946520193,0.7024813903984958
2938,NCT01408186,Rabeprazole,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,0.590953844907356,0.428276132040847,0.24894728099623706,0.4414173291308257
2939,NCT01573637,Raloxifene,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0.6118955968979815,0.346916553960437,0.18552230627110095,0.33758579079246737
2940,NCT01453192,Raltegravir,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,0.6536005628211696,0.4413222781856343,0.27226079076615295,0.397510256068688
2941,NCT01215253,Ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0.2706397676747803,0.2668714174959438,0.23008043516746535,0.3205701155243302
2942,NCT01442038,Ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0.2706397676747803,0.2668714174959438,0.23008043516746535,0.3205701155243302
2943,NCT01472185,Ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0.2706397676747803,0.2668714174959438,0.23008043516746535,0.3205701155243302
2944,NCT01736891,Rasagiline,C#CCN[C@@H]1CCc2ccccc21,0.26361923764059836,0.43896639595532605,0.14370842045019747,0.6229518388154159
2945,NCT01318694,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.6908287759843893,0.1469940245196664,0.15087067490475192,0.3741136490221723
2946,NCT01433887,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.6908287759843893,0.1469940245196664,0.15087067490475192,0.3741136490221723
2947,NCT01448044,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.6908287759843893,0.1469940245196664,0.15087067490475192,0.3741136490221723
2948,NCT01468584,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.6908287759843893,0.1469940245196664,0.15087067490475192,0.37411364902217237
2949,NCT01479868,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.6908287759843893,0.1469940245196664,0.15087067490475192,0.3741136490221723
2950,NCT00170209,Rifampin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.7456631964983644,0.5956147698152292,0.20826724215321796,0.37979220177889234
2951,NCT01345175,Rifaximin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.74755580064768,0.5440178697210275,0.18377816909149683,0.2583147649845138
2952,NCT01266902,Rilpivirine,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,0.7361567077403339,0.46972550978743094,0.4066811000874968,0.5078738737279466
2953,NCT01295372,Risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0.6559063789028483,0.505823062641512,0.08877852497959282,0.41456542618044895
2954,NCT01281813,Ritonavir,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,0.7391940976210668,0.30008821569584515,0.3850744871873353,0.2901051586626664
2955,NCT01335698,Ritonavir,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,0.7391940976210668,0.30008821569584515,0.3850744871873353,0.2901051586626664
2956,NCT01313494,Roflumilast,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,0.6628918563733004,0.3604917995423877,0.19874064606743003,0.42450105078744527
2957,NCT01405053,Rufinamide,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0.6356007974589586,0.4093651238602269,0.4037542608503639,0.4649850893897633
2958,NCT01285271,Sevoflurane,FCOC(C(F)(F)F)C(F)(F)F,0.24597600893201474,0.37609007477975526,0.5512238123027234,0.5718673093414667
2959,NCT00994903,Simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.2443294652425532,0.44543469419861076,0.15801952517390674,0.4524767835003134
2960,NCT01266434,Simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.2443294652425532,0.44543469419861076,0.15801952517390674,0.4524767835003134
2961,NCT01334229,Sitagliptin,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.4744718955622351,0.3385919432752331,0.2096276251741803,0.3916533325377943
2962,NCT01497366,Sofosbuvir,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,0.662526544996059,0.4022343876340852,0.3216115394668596,0.42274118557839757
2963,NCT01462812,Sumatriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.6969609276179278,0.3463212439118367,0.41017744828359454,0.555048715612784
2964,NCT01444651,Tadalafil,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.6988069850583624,0.6077827172487462,0.06920059791090907,0.4692130206979071
2965,NCT01460342,Tadalafil,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.6988069850583624,0.6077827172487462,0.06920059791090907,0.4692130206979071
2966,NCT02995772,Tamoxifen,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.5205220533133773,0.17712847362290404,0.41700398167328023,0.5314182717277895
2967,NCT01433107,Terbinafine,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,0.6879980390100694,0.5288383112516137,0.3974799682630511,0.7535677456042633
2968,NCT01446042,Testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.32457342677972495,0.08443812314354113,0.04226119341270859,0.7040782577916529
2969,NCT02101359,Tetracaine,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,0.32706317365128884,0.23122951358168795,0.5461817609307128,0.5420484557041818
2970,NCT01294462,Ticagrelor,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,0.602106850767401,0.5111669047743921,0.27350915941446546,0.43200886369358005
2971,NCT01360437,Ticagrelor,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,0.602106850767401,0.5111669047743921,0.27350915941446546,0.43200886369358005
2972,NCT01285492,Tiotropium,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,0.5116267210456632,0.42157482481388253,0.1178879213757385,0.38587479472295516
2973,NCT01290874,Tiotropium,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,0.5116267210456632,0.42157482481388253,0.1178879213757385,0.38587479472295516
2974,NCT01395888,Tiotropium,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,0.5116267210456632,0.42157482481388253,0.1178879213757385,0.38587479472295516
2975,NCT01462929,Tiotropium,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,0.5116267210456632,0.42157482481388253,0.1178879213757385,0.38587479472295516
2976,NCT01490125,Tiotropium,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,0.5116267210456632,0.42157482481388253,0.1178879213757385,0.38587479472295516
2977,NCT01291433,Tocopherol acetate,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0.3272826457346494,0.20792986057139365,0.23729317734921773,0.6131115832999473
2978,NCT01556646,Tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0.6367059975934217,0.32047058983137494,0.17774959632340778,0.3407462380654479
2979,NCT01343277,Trabectedin,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,0.5396634680453558,0.6498564622105076,0.17659965623923207,0.4133164394109444
2980,NCT01379989,Trabectedin,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,0.5396634680453558,0.6498564622105076,0.17659965623923207,0.4133164394109444
2981,NCT01519245,Tranexamic Acid,NC[C@H]1CC[C@H](C(=O)O)CC1,0.10452844339455603,0.14387957319496017,0.2346582417790994,0.5143751361479306
2982,NCT02781597,Tranexamic Acid,NC[C@H]1CC[C@H](C(=O)O)CC1,0.10452844339455603,0.14387957319496017,0.2346582417790994,0.5143751361479306
2983,NCT01356602,Triamcinolone Acetonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.23095737744162897,0.40267719206746233,0.08305438935315082,0.5142485186012704
2984,NCT01298323,Vandetanib,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,0.582941260631584,0.5707927137054271,0.16958051199366675,0.3959794303379068
2985,NCT01184664,Varenicline,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,0.5632729467366807,0.3455653554901535,0.16405776383548598,0.4866517406232982
2986,NCT01206010,Varenicline,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,0.5632729467366807,0.3455653554901535,0.16405776383548598,0.4866517406232982
2987,NCT01303861,Varenicline,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,0.5632729467366807,0.3455653554901535,0.16405776383548598,0.4866517406232982
2988,NCT01406223,Varenicline,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,0.5632729467366807,0.3455653554901535,0.16405776383548598,0.4866517406232982
2989,NCT01307397,Vemurafenib,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0.8494617393957946,0.3058954841522068,0.5378413514410367,0.3439465858964403
2990,NCT01336608,Vilanterol,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,0.2876012685328776,0.30708174601603255,0.41844581836735917,0.49216278274320957
2991,NCT01497522,Vildagliptin,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,0.24943290265826115,0.36404214793854306,0.1292887493720873,0.5098497563925014
