molregno,gene
12506,rpmB
12506,rpmC
12506,rplB
12506,rpmD
12506,ykgM
12506,rpmE
12506,rpmF
12506,rpmG
12506,rpmH
12506,rpmI
12506,ykgO
12506,rpmJ
12506,rplC
12506,rplE
12506,rplF
12506,rplL
2197442,rpsB
2197442,rplD
2197442,rpsA
2197442,rpsJ
2197442,rpsK
2197442,rpsL
2197442,rpsM
2197442,rpsN
2197442,rpsO
2197442,rpsP
2197442,rpsQ
2197442,rpsR
2197442,rpsS
2197442,rpsT
2197442,rpsU
2197442,rpsC
2197442,rpsD
2197442,rpsE
2197442,rpsF
2197442,rpsG
2197442,rpsH
2197442,rpsI
2197442,rplJ
2197442,rplK
2197442,rplM
2197442,rplN
2197442,rplO
2197442,rplP
2197442,rplQ
2197442,rplR
2197442,rplS
2197442,rplA
2197442,rplT
2197442,rplU
2197442,rplV
2197442,rplW
2197442,rplX
2197442,rplY
2197442,rpmA
2197442,rpmB
2197442,rpmC
2197442,rplB
2197442,rpmD
2197442,ykgM
2197442,rpmE
2197442,rpmF
2197442,rpmG
2197442,rpmH
2197442,rpmI
2197442,ykgO
2197442,rpmJ
2197442,rplC
2197442,rplE
2197442,rplF
2197442,rplL
2197640,rpsB
2197640,rplD
2197640,rpsA
2197640,rpsJ
2197640,rpsK
2197640,rpsL
2197640,rpsM
2197640,rpsN
2197640,rpsO
2197640,rpsP
2197640,rpsQ
2197640,rpsR
2197640,rpsS
2197640,rpsT
2197640,rpsU
2197640,rpsC
2197640,rpsD
2197640,rpsE
2197640,rpsF
2197640,rpsG
2197640,rpsH
2197640,rpsI
2197640,rplJ
2197640,rplK
2197640,rplM
2197640,rplN
2197640,rplO
2197640,rplP
2197640,rplQ
2197640,rplR
2197640,rplS
2197640,rplA
2197640,rplT
2197640,rplU
2197640,rplV
2197640,rplW
2197640,rplX
2197640,rplY
2197640,rpmA
2197640,rpmB
2197640,rpmC
2197640,rplB
2197640,rpmD
2197640,ykgM
2197640,rpmE
2197640,rpmF
2197640,rpmG
2197640,rpmH
2197640,rpmI
2197640,ykgO
2197640,rpmJ
2197640,rplC
2197640,rplE
2197640,rplF
2197640,rplL
674639,rpsB
674639,rplD
674639,rpsA
674639,rpsJ
674639,rpsK
674639,rpsL
674639,rpsM
674639,rpsN
674639,rpsO
674639,rpsP
674639,rpsQ
674639,rpsR
674639,rpsS
674639,rpsT
674639,rpsU
674639,rpsC
674639,rpsD
674639,rpsE
674639,rpsF
674639,rpsG
674639,rpsH
674639,rpsI
674639,rplJ
674639,rplK
674639,rplM
674639,rplN
674639,rplO
674639,rplP
674639,rplQ
674639,rplR
674639,rplS
674639,rplA
674639,rplT
674639,rplU
674639,rplV
674639,rplW
674639,rplX
674639,rplY
674639,rpmA
674639,rpmB
674639,rpmC
674639,rplB
674639,rpmD
674639,ykgM
674639,rpmE
674639,rpmF
674639,rpmG
674639,rpmH
674639,rpmI
674639,ykgO
674639,rpmJ
674639,rplC
674639,rplE
674639,rplF
674639,rplL
570147,rpsB
570147,rplD
570147,rpsA
570147,rpsJ
570147,rpsK
570147,rpsL
570147,rpsM
570147,rpsN
570147,rpsO
570147,rpsP
570147,rpsQ
570147,rpsR
570147,rpsS
570147,rpsT
570147,rpsU
570147,rpsC
570147,rpsD
570147,rpsE
570147,rpsF
570147,rpsG
570147,rpsH
570147,rpsI
570147,rplJ
570147,rplK
570147,rplM
570147,rplN
570147,rplO
570147,rplP
570147,rplQ
570147,rplR
570147,rplS
570147,rplA
570147,rplT
570147,rplU
570147,rplV
570147,rplW
570147,rplX
570147,rplY
570147,rpmA
570147,rpmB
570147,rpmC
570147,rplB
570147,rpmD
570147,ykgM
570147,rpmE
570147,rpmF
570147,rpmG
570147,rpmH
570147,rpmI
570147,ykgO
570147,rpmJ
570147,rplC
570147,rplE
570147,rplF
570147,rplL
12428,rpsB
12428,rplD
12428,rpsA
12428,rpsJ
12428,rpsK
12428,rpsL
12428,rpsM
12428,rpsN
12428,rpsO
12428,rpsP
12428,rpsQ
12428,rpsR
12428,rpsS
12428,rpsT
12428,rpsU
12428,rpsC
12428,rpsD
12428,rpsE
12428,rpsF
12428,rpsG
12428,rpsH
12428,rpsI
12428,rplJ
12428,rplK
12428,rplM
12428,rplN
12428,rplO
12428,rplP
12428,rplQ
12428,rplR
12428,rplS
12428,rplA
12428,rplT
12428,rplU
12428,rplV
12428,rplW
12428,rplX
12428,rplY
12428,rpmA
12428,rpmB
12428,rpmC
12428,rplB
12428,rpmD
12428,ykgM
12428,rpmE
12428,rpmF
12428,rpmG
12428,rpmH
12428,rpmI
12428,ykgO
12428,rpmJ
12428,rplC
12428,rplE
12428,rplF
12428,rplL
675456,IL2RA
675456,IL2RG
675456,IL2RB
675587,IL2RA
675587,IL2RG
675587,IL2RB
675367,IL2RA
675367,IL2RG
675367,IL2RB
675419,IL2RA
675419,IL2RG
675419,IL2RB
675588,CD3E
675588,CD3G
675588,CD3D
675569,CSF2RA
675569,CSF2RB
1381313,IFNAR1
1381313,IFNAR2
1380774,IFNAR1
1380774,IFNAR2
675368,IFNAR1
675368,IFNAR2
675521,IFNAR1
675521,IFNAR2
675549,IFNAR1
675549,IFNAR2
675616,IFNAR1
675616,IFNAR2
675558,IFNAR1
675558,IFNAR2
675613,IFNAR1
675613,IFNAR2
675394,IFNGR2
675394,IFNGR1
496769,rpsK
496769,rpsL
496769,rpsM
496769,rpsZ
496769,rpsN
496769,rpsO
496769,rpsP
496769,rpsQ
496769,rpsR
496769,rpsS
496769,rpsT
496769,rpsU
496769,rpsB
496769,rpsC
496769,rpsD
496769,rpsE
496769,rpsF
496769,rpsG
496769,rpsH
496769,rpsI
496769,rplJ
496769,rplK
496769,rplM
496769,rplN
496769,rplO
496769,rplP
496769,rplQ
496769,rplR
496769,rplS
496769,rplA
496769,rplT
496769,rplU
496769,rplV
496769,rplW
496769,rplX
496769,rpmA
496769,rpmB
496769,rpmC
496769,rplB
496769,rpmD
496769,rpmE2
496769,rpmF
496769,rpmG1
496769,rpmG2
496769,rpmH
496769,rpmI
496769,rpmJ
496769,rplC
496769,rplD
496769,rplE
496769,rplF
496769,rplL
496769,rplI
496769,rpsJ
496769,rpmG3
675786,IL12B
675786,IL12A
675786,IL23A
699373,IL6R
1377970,atpG
1377970,atpD
1377970,atpA
1377970,atpF
1377970,atpE
1377970,atpC
1377970,atpB
1377970,atpFH
675712,gyrB
675712,gyrA
674449,gyrB
674449,gyrA
146,gyrB
146,gyrA
214701,gyrB
214701,gyrA
241,gyrB
241,gyrA
210388,gyrB
210388,gyrA
674730,gyrB
674730,gyrA
246,gyrB
246,gyrA
147,gyrB
147,gyrA
674686,gyrB
674686,gyrA
65351,gyrB
65351,gyrA
557467,gyrB
557467,gyrA
2832775,gyrB
2832775,gyrA
674344,gyrB
674344,gyrA
1712,gyrB
1712,gyrA
674572,gyrB
674572,gyrA
57175,gyrA
57175,gyrB
543306,S1PR5
543306,S1PR2
543306,S1PR4
543306,S1PR3
543306,S1PR1
581569,POLA1
581569,POLD4
581569,POLD3
581569,POLD1
581569,POLD2
581569,POLE
581569,POLA2
581569,PRIM1
581569,PRIM2
581569,POLE2
581569,POLE3
51182,POLA1
51182,POLD4
51182,POLD3
51182,POLD1
51182,POLD2
51182,POLE
51182,POLA2
51182,PRIM1
51182,PRIM2
51182,POLE2
51182,POLE3
624161,POLA1
624161,POLD4
624161,POLD3
624161,POLD1
624161,POLD2
624161,POLE
624161,POLA2
624161,PRIM1
624161,PRIM2
624161,POLE2
624161,POLE3
480382,POLA1
480382,POLD4
480382,POLD3
480382,POLD1
480382,POLD2
480382,POLE
480382,POLA2
480382,PRIM1
480382,PRIM2
480382,POLE2
480382,POLE3
674333,CACNA1H
674333,CACNA2D1
674333,CACNA1C
674333,CACNA2D3
674333,CACNA1S
674333,CACNA2D2
674333,CACNA1D
674333,CACNA1A
674333,CACNA1B
674333,CACNA1G
674333,CACNA2D4
674333,CACNA1I
674333,CACNA1F
674333,CACNA1E
674333,CACNB4
674333,CACNB2
674333,CACNB1
674333,CACNB3
674333,CACNG7
674333,CACNG5
674333,CACNG2
674333,CACNG4
674333,CACNG8
674333,CACNG3
674333,CACNG6
674333,CACNG1
136161,CACNA1H
136161,CACNA2D1
136161,CACNA1C
136161,CACNA2D3
136161,CACNA1S
136161,CACNA2D2
136161,CACNA1D
136161,CACNA1A
136161,CACNA1B
136161,CACNA1G
136161,CACNA2D4
136161,CACNA1I
136161,CACNA1F
136161,CACNA1E
136161,CACNB4
136161,CACNB2
136161,CACNB1
136161,CACNB3
136161,CACNG7
136161,CACNG5
136161,CACNG2
136161,CACNG4
136161,CACNG8
136161,CACNG3
136161,CACNG6
136161,CACNG1
88316,CACNA1H
88316,CACNA2D1
88316,CACNA1C
88316,CACNA2D3
88316,CACNA1S
88316,CACNA2D2
88316,CACNA1D
88316,CACNA1A
88316,CACNA1B
88316,CACNA1G
88316,CACNA2D4
88316,CACNA1I
88316,CACNA1F
88316,CACNA1E
88316,CACNB4
88316,CACNB2
88316,CACNB1
88316,CACNB3
88316,CACNG7
88316,CACNG5
88316,CACNG2
88316,CACNG4
88316,CACNG8
88316,CACNG3
88316,CACNG6
88316,CACNG1
1051353,CACNA1H
1051353,CACNA2D1
1051353,CACNA1C
1051353,CACNA2D3
1051353,CACNA1S
1051353,CACNA2D2
1051353,CACNA1D
1051353,CACNA1A
1051353,CACNA1B
1051353,CACNA1G
1051353,CACNA2D4
1051353,CACNA1I
1051353,CACNA1F
1051353,CACNA1E
1051353,CACNB4
1051353,CACNB2
1051353,CACNB1
1051353,CACNB3
1051353,CACNG7
1051353,CACNG5
1051353,CACNG2
1051353,CACNG4
1051353,CACNG8
1051353,CACNG3
1051353,CACNG6
1051353,CACNG1
2832013,P
83515,P
366271,P
33986,P
1672744,gyrB
1672744,gyrA
674684,KCNK10
674645,KCNK10
85649,KCNK10
238127,KCNK10
238429,KCNK10
674684,KCNK18
674645,KCNK18
85649,KCNK18
238127,KCNK18
238429,KCNK18
675468,SCN1A
675468,SCN5A
675468,SCN4A
675468,SCN7A
675468,SCN2A
675468,SCN9A
675468,SCN3A
675468,SCN11A
675468,SCN8A
675468,SCN10A
1229711,SCN1A
1229711,SCN5A
1229711,SCN4A
1229711,SCN7A
1229711,SCN2A
1229711,SCN9A
1229711,SCN3A
1229711,SCN11A
1229711,SCN8A
1229711,SCN10A
83000,SCN1A
83000,SCN5A
83000,SCN4A
83000,SCN7A
83000,SCN2A
83000,SCN9A
83000,SCN3A
83000,SCN11A
83000,SCN8A
83000,SCN10A
674605,SCN1A
674605,SCN5A
674605,SCN4A
674605,SCN7A
674605,SCN2A
674605,SCN9A
674605,SCN3A
674605,SCN11A
674605,SCN8A
674605,SCN10A
89357,SCN1A
89357,SCN5A
89357,SCN4A
89357,SCN7A
89357,SCN2A
89357,SCN9A
89357,SCN3A
89357,SCN11A
89357,SCN8A
89357,SCN10A
674557,SCN1A
674557,SCN5A
674557,SCN4A
674557,SCN7A
674557,SCN2A
674557,SCN9A
674557,SCN3A
674557,SCN11A
674557,SCN8A
674557,SCN10A
38898,SCN1A
38898,SCN5A
38898,SCN4A
38898,SCN7A
38898,SCN2A
38898,SCN9A
38898,SCN3A
38898,SCN11A
38898,SCN8A
38898,SCN10A
674666,SCN1A
674666,SCN5A
674666,SCN4A
674666,SCN7A
674666,SCN2A
674666,SCN9A
674666,SCN3A
674666,SCN11A
674666,SCN8A
674666,SCN10A
674973,SCN1A
674973,SCN5A
674973,SCN4A
674973,SCN7A
674973,SCN2A
674973,SCN9A
674973,SCN3A
674973,SCN11A
674973,SCN8A
674973,SCN10A
674388,SCN1A
674388,SCN5A
674388,SCN4A
674388,SCN7A
674388,SCN2A
674388,SCN9A
674388,SCN3A
674388,SCN11A
674388,SCN8A
674388,SCN10A
65728,SCN1A
65728,SCN5A
65728,SCN4A
65728,SCN7A
65728,SCN2A
65728,SCN9A
65728,SCN3A
65728,SCN11A
65728,SCN8A
65728,SCN10A
150452,SCN1A
150452,SCN5A
150452,SCN4A
150452,SCN7A
150452,SCN2A
150452,SCN9A
150452,SCN3A
150452,SCN11A
150452,SCN8A
150452,SCN10A
674971,SCN1A
674971,SCN5A
674971,SCN4A
674971,SCN7A
674971,SCN2A
674971,SCN9A
674971,SCN3A
674971,SCN11A
674971,SCN8A
674971,SCN10A
675680,SCN1A
675680,SCN5A
675680,SCN4A
675680,SCN7A
675680,SCN2A
675680,SCN9A
675680,SCN3A
675680,SCN11A
675680,SCN8A
675680,SCN10A
674429,SCN1A
674429,SCN5A
674429,SCN4A
674429,SCN7A
674429,SCN2A
674429,SCN9A
674429,SCN3A
674429,SCN11A
674429,SCN8A
674429,SCN10A
2039153,SCN1A
2039153,SCN5A
2039153,SCN4A
2039153,SCN7A
2039153,SCN2A
2039153,SCN9A
2039153,SCN3A
2039153,SCN11A
2039153,SCN8A
2039153,SCN10A
208749,SCN1A
208749,SCN5A
208749,SCN4A
208749,SCN7A
208749,SCN2A
208749,SCN9A
208749,SCN3A
208749,SCN11A
208749,SCN8A
208749,SCN10A
458912,SCN1A
458912,SCN5A
458912,SCN4A
458912,SCN7A
458912,SCN2A
458912,SCN9A
458912,SCN3A
458912,SCN11A
458912,SCN8A
458912,SCN10A
366279,SCN1A
366279,SCN5A
366279,SCN4A
366279,SCN7A
366279,SCN2A
366279,SCN9A
366279,SCN3A
366279,SCN11A
366279,SCN8A
366279,SCN10A
674394,SCN1A
674394,SCN5A
674394,SCN4A
674394,SCN7A
674394,SCN2A
674394,SCN9A
674394,SCN3A
674394,SCN11A
674394,SCN8A
674394,SCN10A
674792,SCN1A
674792,SCN5A
674792,SCN4A
674792,SCN7A
674792,SCN2A
674792,SCN9A
674792,SCN3A
674792,SCN11A
674792,SCN8A
674792,SCN10A
66016,SCN1A
66016,SCN5A
66016,SCN4A
66016,SCN7A
66016,SCN2A
66016,SCN9A
66016,SCN3A
66016,SCN11A
66016,SCN8A
66016,SCN10A
15086,SCN1A
15086,SCN5A
15086,SCN4A
15086,SCN7A
15086,SCN2A
15086,SCN9A
15086,SCN3A
15086,SCN11A
15086,SCN8A
15086,SCN10A
674770,SCN1A
674770,SCN5A
674770,SCN4A
674770,SCN7A
674770,SCN2A
674770,SCN9A
674770,SCN3A
674770,SCN11A
674770,SCN8A
674770,SCN10A
32027,SCN1A
32027,SCN5A
32027,SCN4A
32027,SCN7A
32027,SCN2A
32027,SCN9A
32027,SCN3A
32027,SCN11A
32027,SCN8A
32027,SCN10A
88739,SCN1A
88739,SCN5A
88739,SCN4A
88739,SCN7A
88739,SCN2A
88739,SCN9A
88739,SCN3A
88739,SCN11A
88739,SCN8A
88739,SCN10A
674391,SCN1A
674391,SCN5A
674391,SCN4A
674391,SCN7A
674391,SCN2A
674391,SCN9A
674391,SCN3A
674391,SCN11A
674391,SCN8A
674391,SCN10A
674285,SCN1A
674285,SCN5A
674285,SCN4A
674285,SCN7A
674285,SCN2A
674285,SCN9A
674285,SCN3A
674285,SCN11A
674285,SCN8A
674285,SCN10A
674548,SCN1A
674548,SCN5A
674548,SCN4A
674548,SCN7A
674548,SCN2A
674548,SCN9A
674548,SCN3A
674548,SCN11A
674548,SCN8A
674548,SCN10A
674974,SCN1A
674974,SCN5A
674974,SCN4A
674974,SCN7A
674974,SCN2A
674974,SCN9A
674974,SCN3A
674974,SCN11A
674974,SCN8A
674974,SCN10A
674346,SCN1A
674346,SCN5A
674346,SCN4A
674346,SCN7A
674346,SCN2A
674346,SCN9A
674346,SCN3A
674346,SCN11A
674346,SCN8A
674346,SCN10A
21845,SCN1A
21845,SCN5A
21845,SCN4A
21845,SCN7A
21845,SCN2A
21845,SCN9A
21845,SCN3A
21845,SCN11A
21845,SCN8A
21845,SCN10A
675014,SCN1A
675014,SCN5A
675014,SCN4A
675014,SCN7A
675014,SCN2A
675014,SCN9A
675014,SCN3A
675014,SCN11A
675014,SCN8A
675014,SCN10A
674415,SCN1A
674415,SCN5A
674415,SCN4A
674415,SCN7A
674415,SCN2A
674415,SCN9A
674415,SCN3A
674415,SCN11A
674415,SCN8A
674415,SCN10A
595277,SCN1A
595277,SCN5A
595277,SCN4A
595277,SCN7A
595277,SCN2A
595277,SCN9A
595277,SCN3A
595277,SCN11A
595277,SCN8A
595277,SCN10A
675705,SCN1A
675705,SCN5A
675705,SCN4A
675705,SCN7A
675705,SCN2A
675705,SCN9A
675705,SCN3A
675705,SCN11A
675705,SCN8A
675705,SCN10A
139014,SCN1A
139014,SCN5A
139014,SCN4A
139014,SCN7A
139014,SCN2A
139014,SCN9A
139014,SCN3A
139014,SCN11A
139014,SCN8A
139014,SCN10A
921,SCN1A
921,SCN5A
921,SCN4A
921,SCN7A
921,SCN2A
921,SCN9A
921,SCN3A
921,SCN11A
921,SCN8A
921,SCN10A
674537,SCN1A
674537,SCN5A
674537,SCN4A
674537,SCN7A
674537,SCN2A
674537,SCN9A
674537,SCN3A
674537,SCN11A
674537,SCN8A
674537,SCN10A
83044,SCN1A
83044,SCN5A
83044,SCN4A
83044,SCN7A
83044,SCN2A
83044,SCN9A
83044,SCN3A
83044,SCN11A
83044,SCN8A
83044,SCN10A
674292,SCN1A
674292,SCN5A
674292,SCN4A
674292,SCN7A
674292,SCN2A
674292,SCN9A
674292,SCN3A
674292,SCN11A
674292,SCN8A
674292,SCN10A
38727,SCN1A
38727,SCN5A
38727,SCN4A
38727,SCN7A
38727,SCN2A
38727,SCN9A
38727,SCN3A
38727,SCN11A
38727,SCN8A
38727,SCN10A
6723,SCN1A
6723,SCN5A
6723,SCN4A
6723,SCN7A
6723,SCN2A
6723,SCN9A
6723,SCN3A
6723,SCN11A
6723,SCN8A
6723,SCN10A
674360,SCN1A
674360,SCN5A
674360,SCN4A
674360,SCN7A
674360,SCN2A
674360,SCN9A
674360,SCN3A
674360,SCN11A
674360,SCN8A
674360,SCN10A
674724,SCN1A
674724,SCN5A
674724,SCN4A
674724,SCN7A
674724,SCN2A
674724,SCN9A
674724,SCN3A
674724,SCN11A
674724,SCN8A
674724,SCN10A
39857,SCN1A
39857,SCN5A
39857,SCN4A
39857,SCN7A
39857,SCN2A
39857,SCN9A
39857,SCN3A
39857,SCN11A
39857,SCN8A
39857,SCN10A
674274,ADRA1A
674274,ADRA2A
674274,ADRB1
674274,ADRB2
674274,ADRA2C
674274,ADRA1D
674274,ADRA1B
674274,ADRA2B
674274,ADRB3
674784,ADRA1A
674784,ADRA2A
674784,ADRB1
674784,ADRB2
674784,ADRA2C
674784,ADRA1D
674784,ADRA1B
674784,ADRA2B
674784,ADRB3
705952,ADRA1A
705952,ADRA2A
705952,ADRB1
705952,ADRB2
705952,ADRA2C
705952,ADRA1D
705952,ADRA1B
705952,ADRA2B
705952,ADRB3
28976,ADRA1A
28976,ADRA2A
28976,ADRB1
28976,ADRB2
28976,ADRA2C
28976,ADRA1D
28976,ADRA1B
28976,ADRA2B
28976,ADRB3
1674090,ADRA1A
1674090,ADRA2A
1674090,ADRB1
1674090,ADRB2
1674090,ADRA2C
1674090,ADRA1D
1674090,ADRA1B
1674090,ADRA2B
1674090,ADRB3
858397,ADRA1A
858397,ADRA2A
858397,ADRB1
858397,ADRB2
858397,ADRA2C
858397,ADRA1D
858397,ADRA1B
858397,ADRA2B
858397,ADRB3
674656,ADRA1A
674656,ADRA2A
674656,ADRB1
674656,ADRB2
674656,ADRA2C
674656,ADRA1D
674656,ADRA1B
674656,ADRA2B
674656,ADRB3
59519,DRD2
59519,DRD3
59519,DRD4
674454,DRD2
674454,DRD3
674454,DRD4
6216,DRD2
6216,DRD3
6216,DRD4
550303,DRD2
550303,DRD3
550303,DRD4
2261,DRD2
2197565,DRD2
2197565,DRD3
2197565,DRD4
1672024,DRD2
1672024,DRD3
1672024,DRD4
1535336,DRD2
152751,DRD2
152751,DRD3
152751,DRD4
7714,DRD2
675106,DRD2
675106,DRD3
675106,DRD4
674420,DRD2
674420,DRD3
674420,DRD4
674362,DRD2
674362,DRD3
674362,DRD4
583530,DRD2
583530,DRD3
583530,DRD4
674937,DRD2
674937,DRD3
674937,DRD4
674867,DRD2
674867,DRD3
674867,DRD4
5970,DRD2
5970,DRD3
5970,DRD4
1677276,DRD2
1677276,DRD3
1677276,DRD4
675011,DRD2
675011,DRD3
675011,DRD4
1038355,DRD2
34197,DRD2
34197,DRD3
34197,DRD4
1678284,DRD2
258371,DRD2
258371,DRD3
258371,DRD4
3859,DRD2
3859,DRD3
3859,DRD4
2335118,DRD2
2335118,DRD3
2335118,DRD4
706035,DRD2
706035,DRD3
706035,DRD4
799627,DRD2
2197704,DRD2
16654,Rdl1
16654,Rdl2
16654,Rdl3
16654,8239847
16654,8232983
16654,8233868
338934,PFOR
675522,FGA
675522,FGB
675522,FGG
675481,ITGAL
675481,ITGB2
2096404,RAMP2
674572,parC
674572,parE
1712,parC
1712,parE
674344,parC
674344,parE
2832775,parC
2832775,parE
674684,KCNK3
2197390,KCNK3
674645,KCNK3
85649,KCNK3
238127,KCNK3
238429,KCNK3
674684,KCNK9
2197390,KCNK9
674645,KCNK9
85649,KCNK9
238127,KCNK9
238429,KCNK9
674684,KCNK2
238429,KCNK2
674645,KCNK2
85649,KCNK2
238127,KCNK2
704780,rpoA
704780,rpoB
704780,rpoC
704780,rpoZ
2197422,rpsA
2197422,rpsJ
2197422,rpsK
2197422,rpsL
2197422,rpsM
2197422,rpsN
2197422,rpsO
2197422,rpsP
2197422,rpsQ
2197422,rpsR
2197422,rpsS
2197422,rpsB
2197422,rpsT
2197422,rpsU
2197422,rpsC
2197422,rpsD
2197422,rpsE
2197422,rpsF
2197422,rpsG
2197422,rpsH
2197422,rpsI
2197422,rplA
2197422,rplJ
2197422,rplK
2197422,rplM
2197422,rplN
2197422,rplO
2197422,rplP
2197422,rplQ
2197422,rplR
2197422,rplS
2197422,rplB
2197422,rplT
2197422,rplU
2197422,rplV
2197422,rplW
2197422,rplX
2197422,rpmA
2197422,rpmB
2197422,rpmC
2197422,rplC
2197422,rpmD
2197422,rpmE2
2197422,rpmF
2197422,rpmG1
2197422,rpmG2
2197422,rpmG3
2197422,rpmH
2197422,rpmI
2197422,rpmJ
2197422,rplD
2197422,rplE
2197422,rplF
2197422,rplL
2197422,rplI
26280,rpsB
26280,rplD
26280,rpsA
26280,rpsJ
26280,rpsK
26280,rpsL
26280,rpsM
26280,rpsN
26280,rpsO
26280,rpsP
26280,rpsQ
26280,rpsR
26280,rpsS
26280,rpsT
26280,rpsU
26280,rpsC
26280,rpsD
26280,rpsE
26280,rpsF
26280,rpsG
26280,rpsH
26280,rpsI
26280,rplJ
26280,rplK
26280,rplM
26280,rplN
26280,rplO
26280,rplP
26280,rplQ
26280,rplR
26280,rplS
26280,rplA
26280,rplT
26280,rplU
26280,rplV
26280,rplW
26280,rplX
26280,rplY
26280,rpmA
26280,rpmB
26280,rpmC
26280,rplB
26280,rpmD
26280,ykgM
26280,rpmE
26280,rpmF
26280,rpmG
26280,rpmH
26280,rpmI
26280,ykgO
26280,rpmJ
26280,rplC
26280,rplE
26280,rplF
26280,rplL
559106,rpsA
559106,rpsJ
559106,rpsK
559106,rpsL
559106,rpsM
559106,rpsN
559106,rpsO
559106,rpsP
559106,rpsQ
559106,rpsR
559106,rpsS
559106,rpsB
559106,rpsT
559106,rpsU
559106,rpsC
559106,rpsD
559106,rpsE
559106,rpsF
559106,rpsG
559106,rpsH
559106,rpsI
559106,rplA
559106,rplJ
559106,rplK
559106,rplM
559106,rplN
559106,rplO
559106,rplP
559106,rplQ
559106,rplR
559106,rplS
559106,rplB
559106,rplT
559106,rplU
559106,rplV
559106,rplW
559106,rplX
559106,rpmA
559106,rpmB
559106,rpmC
559106,rplC
559106,rpmD
559106,rpmE2
559106,rpmF
559106,rpmG1
559106,rpmG2
559106,rpmG3
559106,rpmH
559106,rpmI
559106,rpmJ
559106,rplD
559106,rplE
559106,rplF
559106,rplL
559106,rplI
2197694,rplM
2197694,rpsA
2197694,rpsJ
2197694,rpsK
2197694,rpsL
2197694,rpsM
2197694,rpsN
2197694,rpsZ
2197694,rpsO
2197694,rpsP
2197694,rpsQ
2197694,rpsR1
2197694,rpsR2
2197694,rpsS
2197694,rpsB
2197694,rpsT
2197694,rpsC
2197694,rpsD
2197694,rpsE
2197694,rpsF
2197694,rpsG
2197694,rpsH
2197694,rpsI
2197694,rplA
2197694,rplJ
2197694,rplK
2197694,rplN
2197694,rplO
2197694,rplP
2197694,rplQ
2197694,rplR
2197694,rplS
2197694,rplB
2197694,rplT
2197694,rplU
2197694,rplV
2197694,rplW
2197694,rplX
2197694,rplY
2197694,rpmA
2197694,rpmB1
2197694,rpmB2
2197694,rpmC
2197694,rplC
2197694,rpmD
2197694,rpmE
2197694,rpmF
2197694,rpmG1
2197694,rpmG2
2197694,rpmH
2197694,rpmI
2197694,rpmJ
2197694,rplD
2197694,rplE
2197694,rplF
2197694,rplL
2197694,rplI
1449186,rplM
1449186,rpsA
1449186,rpsJ
1449186,rpsK
1449186,rpsL
1449186,rpsM
1449186,rpsN
1449186,rpsZ
1449186,rpsO
1449186,rpsP
1449186,rpsQ
1449186,rpsR1
1449186,rpsR2
1449186,rpsS
1449186,rpsB
1449186,rpsT
1449186,rpsC
1449186,rpsD
1449186,rpsE
1449186,rpsF
1449186,rpsG
1449186,rpsH
1449186,rpsI
1449186,rplA
1449186,rplJ
1449186,rplK
1449186,rplN
1449186,rplO
1449186,rplP
1449186,rplQ
1449186,rplR
1449186,rplS
1449186,rplB
1449186,rplT
1449186,rplU
1449186,rplV
1449186,rplW
1449186,rplX
1449186,rplY
1449186,rpmA
1449186,rpmB1
1449186,rpmB2
1449186,rpmC
1449186,rplC
1449186,rpmD
1449186,rpmE
1449186,rpmF
1449186,rpmG1
1449186,rpmG2
1449186,rpmH
1449186,rpmI
1449186,rpmJ
1449186,rplD
1449186,rplE
1449186,rplF
1449186,rplL
1449186,rplI
23522,rplM
23522,rpsA
23522,rpsJ
23522,rpsK
23522,rpsL
23522,rpsM
23522,rpsN
23522,rpsZ
23522,rpsO
23522,rpsP
23522,rpsQ
23522,rpsR1
23522,rpsR2
23522,rpsS
23522,rpsB
23522,rpsT
23522,rpsC
23522,rpsD
23522,rpsE
23522,rpsF
23522,rpsG
23522,rpsH
23522,rpsI
23522,rplA
23522,rplJ
23522,rplK
23522,rplN
23522,rplO
23522,rplP
23522,rplQ
23522,rplR
23522,rplS
23522,rplB
23522,rplT
23522,rplU
23522,rplV
23522,rplW
23522,rplX
23522,rplY
23522,rpmA
23522,rpmB1
23522,rpmB2
23522,rpmC
23522,rplC
23522,rpmD
23522,rpmE
23522,rpmF
23522,rpmG1
23522,rpmG2
23522,rpmH
23522,rpmI
23522,rpmJ
23522,rplD
23522,rplE
23522,rplF
23522,rplL
23522,rplI
2197435,rpsJ
2197435,rpsK
2197435,rpsL
2197435,rpsM
2197435,rpsN
2197435,rpsO
2197435,rpsP
2197435,rpsQ
2197435,rpsR
2197435,rpsS
2197435,rpsA
2197435,rpsT
2197435,rpsU
2197435,rpsB
2197435,rpsC
2197435,rpsD
2197435,rpsE
2197435,rpsF
2197435,rpsG
2197435,rpsH
2197435,rpsI
2197435,rplJ
2197435,rplK
2197435,rplM
2197435,rplN
2197435,rplO
2197435,rplP
2197435,rplQ
2197435,rplR
2197435,rplS
2197435,rplA
2197435,rplT
2197435,rplU
2197435,rplV
2197435,rplW
2197435,rplX
2197435,rplY
2197435,rpmA
2197435,rpmB
2197435,rpmC
2197435,rplB
2197435,rpmD
2197435,rpmE2
2197435,rpmE
2197435,rpmF
2197435,rpmG
2197435,rpmH
2197435,rpmI
2197435,rpmJ2
2197435,rpmJ
2197435,rplC
2197435,rplD
2197435,rplE
2197435,rplF
2197435,rplL
