NCT_ID,Disease,y,p,p_adj,is_offmech
NCT01543932,Coronary Artery Disease,0,0.0014393734732594593,0.0014393734732594593,0
NCT01609647,Acute Coronary Syndrome,0,0.20949548476683927,0.20949548476683927,0
NCT01828437,Infantile Spasms,0,0.1948337605923758,0.1948337605923758,0
NCT01485978,"Renal Insufficiency, Chronic",0,0.4606106757710009,0.4606106757710009,0
NCT01494987,Type 2 Diabetes Mellitus,0,0.018214836423565695,0.018214836423565695,0
NCT01555164,Type 2 Diabetes,1,0.012131697685095744,0.012131697685095744,0
NCT01624675,Autistic Disorder in Children and Adolescents,0,0.6923392836214095,0.6923392836214095,0
NCT01499953,Superficial Vein Thrombosis,0,0.4011558136752236,0.4011558136752236,0
NCT01509677,Chronic Obstructive Pulmonary Disease,1,0.10645368001945002,0.10645368001945002,0
NCT01499849,Chemotherapy-induced Nausea and Vomiting,0,0.5647549656256713,0.5647549656256713,0
NCT01500213,Chemotherapy-induced Nausea and Vomiting,0,0.5647549656256713,0.5647549656256713,0
NCT01500226,Chemotherapy-induced Nausea and Vomiting,0,0.5676937011107481,0.5676937011107481,0
NCT01537042,restless legs syndrome,0,0.6334550857176252,0.6334550857176252,0
NCT01569464,restless legs syndrome,1,0.3964340620823435,0.3964340620823435,0
NCT01646255,Parkinson's Disease,0,0.7842279485987976,0.7842279485987976,0
NCT01646268,Parkinson's Disease,0,0.7401753111702909,0.7401753111702909,0
NCT01723904,Parkinson's Disease,0,0.45533616281997735,0.45533616281997735,0
NCT01750190,anemia of chronic kidney disease,0,0.15626258926752074,0.15626258926752074,0
NCT01632904,Polycythemia Vera,1,0.0474832892095774,0.0474832892095774,0
NCT01912391,Borderline personality disorder,0,0.548158059626628,0.548158059626628,0
NCT01462266,Type 2 Diabetes Mellitus,0,0.04960529359835909,0.04960529359835909,0
NCT01485614,Treatment of Type 2 Diabetes,1,0.46590438668516665,0.46590438668516665,0
NCT01552694,Inflammation; Macrophage Infiltration; Cardiovascular Disease,0,0.5621367761117553,0.5621367761117553,0
NCT01590771,Type 2 Diabetes Mellitus,0,0.08032841027268581,0.08032841027268581,0
NCT01590797,Type 2 Diabetes Mellitus,0,0.03733749435415344,0.03733749435415344,0
NCT01694277,Gastrointestinal Stromal Tumors,0,0.00417114793019959,0.00417114793019959,0
NCT01553981,"Lung Diseases, Interstitial",0,0.21413178533820032,0.5,1
NCT01638247,Breast Cancer,0,0.27512059515575216,0.27512059515575216,0
NCT01595581,osteoarthritis,0,0.5794414288343204,0.5794414288343204,0
NCT01543321,tardive dyskinesia,0,0.6265017624833489,0.6265017624833489,0
NCT01511471,Platelet Reactivity,0,0.11170042962947428,0.11170042962947428,0
NCT01543932,Coronary Artery Disease,0,0.0019053303401720446,0.0019053303401720446,0
NCT01732822,Peripheral Artery Disease,1,0.33832287969622044,0.33832287969622044,0
NCT01533922,COPD,0,0.07418435629939998,0.07418435629939998,0
NCT01533935,COPD,0,0.07418435629939998,0.07418435629939998,0
NCT01574651,Chronic Obstructive Pulmonary Disease,0,0.5072949280645522,0.5072949280645522,0
NCT01610037,Chronic Obstructive Pulmonary Disease,0,0.4736051718253817,0.4736051718253817,0
NCT01613326,Chronic Obstructive Pulmonary Disease,0,0.3111581153153912,0.3111581153153912,0
NCT01694771,chronic obstructive pulmonary disease,0,0.002223102199571561,0.002223102199571561,0
NCT01696058,chronic obstructive pulmonary disease,0,0.002304009122592367,0.002304009122592367,0
NCT01618448,Cardiac-induced Edema,0,0.7219660069995933,0.7219660069995933,0
NCT01644331,Heart Failure; Dyspnea,1,0.7710244156824737,0.7710244156824737,0
NCT01651156,Cardiac Edema,0,0.5208307423977534,0.5208307423977534,0
NCT01692678,liposarcoma or leiomyosarcoma,0,0.11132487472860705,0.11132487472860705,0
NCT01598753,Fibromyalgia,1,0.7949224308382032,0.7949224308382032,0
NCT01889979,Pain During Labour,0,0.7012433147427284,0.7012433147427284,0
NCT01584648,mutant Melanoma,0,0.6256835668970335,0.6256835668970335,0
NCT01597908,Cutaneous Melanoma,0,0.4217300545291131,0.4217300545291131,0
NCT01402882,Traumatic Brain Injury,1,0.9928060907059126,0.9928060907059126,0
NCT01594671,Blood Loss,0,0.06345373837692858,0.06345373837692858,0
NCT02684851,Acetabular Fractures,0,0.3701973425961366,0.3701973425961366,0
NCT02086929,Major Depression,0,0.8590909320774903,0.8590909320774903,0
NCT01509547,nicotine dependence,0,0.43789292851803463,0.43789292851803463,0
NCT01694732,Chronic Obstructive Pulmonary Disease,0,0.4798150442312356,0.4798150442312356,0
NCT01710137,nicotine dependence,0,0.20477489268598661,0.20477489268598661,0
NCT01667419,Mutant Melanoma,0,0.3067872592251231,0.3067872592251231,0
NCT01557712,Major Depressive Disorder,0,0.5490218742146121,0.5490218742146121,0
NCT01691885,chronic obstructive pulmonary disease,0,0.008970474350953881,0.008970474350953881,0
NCT01629966,generalized anxiety disorder,0,0.2762299827518676,0.2762299827518676,0
NCT02015546,major depressive disorder,0,0.44186782585411893,0.44186782585411893,0
NCT01582230,Type 2 Diabetes Mellitus,0,0.011913240362401035,0.011913240362401035,0
NCT01728805,Cutaneous T-Cell Lymphoma,0,0.27201732555637426,0.27201732555637426,0
NCT01516814,Pulmonary Embolism,0,0.35917270594629847,0.35917270594629847,0
NCT01516840,Deep Vein Thrombosis,0,0.4962637037195548,0.4962637037195548,0
NCT01523587,Lung Cancer,0,0.7095964718700678,0.7095964718700678,0
NCT01808313,vascular disease,0,0.43392669774513964,0.43392669774513964,0
NCT01401647,cardiac arrest,0,0.0036077692924545136,0.0036077692924545136,0
NCT01395992,bipolar I disorder,0,0.8559254040834062,0.8559254040834062,0
NCT01265550,gastroesophageal reflux disease,0,0.002880463952008846,0.002880463952008846,0
NCT01743651,Multiple Sclerosis,0,0.1550945507356807,0.1550945507356807,0
NCT01605227,Prostate Cancer,1,0.7160303158021358,0.7160303158021358,0
NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,0,0.004588695377201417,0.004588695377201417,0
NCT01655706,Depression,0,0.1066204740905291,0.1066204740905291,0
NCT01628731,fluid overload,0,0.20079209547555182,0.20079209547555182,0
NCT01578707,Chronic Lymphocytic Leukemia,0,0.011901594008013638,0.011901594008013638,0
NCT01556776,Chronic Lymphocytic Leukemia,0,0.04146729708189808,0.04146729708189808,0
NCT01508702,gout,0,0.0019701736227757814,0.0019701736227757814,0
NCT01650246,gout,0,0.0004386360955972328,0.0004386360955972328,0
NCT01606787,renal cell carcinoma,0,0.347287508486399,0.347287508486399,0
NCT01541215,Type 2 Diabetes,0,0.022077749007487386,0.022077749007487386,0
NCT01587989,Rheumatoid Arthritis,0,0.25149157006254136,0.25149157006254136,0
NCT01541605,mania,0,0.0017137617525211902,0.0017137617525211902,0
NCT01559727,Heart Failure,0,0.49584902293575855,0.49584902293575855,0
NCT01578655,Prostate Cancer,0,0.10710386282315146,0.10710386282315146,0
NCT01556165,Parkinson's Disease,0,0.39761089339885625,0.39761089339885625,0
NCT01257828,cervical spondylotic myelopathy,1,0.7531197989105121,0.7531197989105121,0
NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,0,0.011361020047776197,0.011361020047776197,0
NCT01559116,Chronic Obstructive Pulmonary Disease,0,0.19510683376868732,0.19510683376868732,0
NCT01458951,Ulcerative Colitis,0,0.6649298719273086,0.6649298719273086,0
NCT01465763,Ulcerative Colitis,0,0.6649298719273086,0.6649298719273086,0
NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,0,0.02817157786831382,0.02817157786831382,0
NCT01427478,Cell Carcinoma,1,0.3982603650530017,0.3982603650530017,0
NCT04578496,erythropoietic protoporphyria,0,0.08755165525322216,0.08755165525322216,0
NCT01320722,hypertension,1,0.7522501832680282,0.7522501832680282,1
NCT01736514,gout,0,0.001938129576608598,0.001938129576608598,0
NCT02082769,gout,0,0.007516948539868172,0.007516948539868172,0
NCT01456130,Type 2 Diabetes,0,0.0031491485565286344,0.0031491485565286344,0
NCT01529528,Type 2 Diabetes Mellitus,0,0.013654678333736769,0.013654678333736769,0
NCT01529541,Type 2 Diabetes Mellitus,0,0.007215475979706487,0.007215475979706487,0
NCT01305408,Major Depression,1,0.4770610123211463,0.4770610123211463,0
NCT01244828,schizophrenia,0,0.019684640124106166,0.019684640124106166,0
NCT01349907,Pediatric Bipolar Disorder,0,0.16589226074607494,0.16589226074607494,0
NCT01278459,Pre-Eclampsia,0,0.44108330580287164,0.44108330580287164,0
NCT01370603,Hypercholesterolemia,0,0.020830862889723658,0.020830862889723658,0
NCT01251393,cocaine dependence,0,0.44872022142838575,0.44872022142838575,0
NCT01338415,pulmonary arterial hypertension,0,0.0011330562818357558,0.0011330562818357558,0
NCT01339559,epilepsy,0,0.08814875429727882,0.08814875429727882,0
NCT01360021,Asthma,0,0.40802192869721576,0.40802192869721576,0
NCT01407575,Treatment Resistant Depression,0,0.002897127839103099,0.002897127839103099,0
NCT01303861,Nicotine Dependence,0,0.001551757518221998,0.001551757518221998,0
NCT01406223,Nicotine Dependence,0,0.0013938174810409936,0.0013938174810409936,0
NCT01384539,chronic kidney disease,0,0.01830341613396092,0.01830341613396092,0
NCT01234337,Breast Cancer,0,0.15822155897126405,0.15822155897126405,0
NCT01412060,schizophrenia,0,0.2710219284891975,0.2710219284891975,0
NCT01354145,Osteoarthritis,0,0.07275227668599009,0.07275227668599009,0
NCT01462435,Other Acute Postoperative Pain,0,0.40217260239859004,0.40217260239859004,0
NCT01484119,seasonal allergic rhinitis,0,0.10978873454656062,0.10978873454656062,0
NCT01292720,heart failure,0,0.02464975207480634,0.5,1
NCT01384539,chronic kidney disease,0,0.03165918415274076,0.03165918415274076,0
NCT01248065,asthma,0,0.3839294986823794,0.3839294986823794,0
NCT01455194,asthma,0,0.3105074788003873,0.3105074788003873,0
NCT02266030,coronary artery disease,0,0.001440576291061217,0.001440576291061217,0
NCT01471444,Acute Myeloid Leukemia,0,0.3947451330714735,0.3947451330714735,0
NCT02085408,Acute Myeloid Leukemia,0,0.3948984279650974,0.3948984279650974,0
NCT01439984,premature ejaculation,0,0.46657830293514574,0.46657830293514574,0
NCT01505790,Acute Coronary Syndromes,0,0.0011958014292326109,0.0011958014292326109,0
NCT01515345,Platelet Inhibition; Coronary Stent Implantation,0,0.3282801146920394,0.3282801146920394,0
NCT01294423,Type 2 Diabetes Mellitus,0,0.015659970978248432,0.015659970978248432,0
NCT01294436,diabetes Mellitus,0,0.0014181358129786155,0.0014181358129786155,0
NCT01303796,Acute Myeloid Leukemia,0,0.46376102164825167,0.46376102164825167,0
NCT02085408,Acute Myeloid Leukemia,0,0.6152679937467737,0.6152679937467737,0
NCT01400828,seasonal allergic rhinitis,0,0.17980711761483664,0.17980711761483664,0
NCT01154192,PCOS,0,0.37893817865965934,0.37893817865965934,0
NCT01189292,Thyroidectomy; Thyroid Diseases,0,0.58013117417744,0.58013117417744,0
NCT01248585,Bone Metastases,0,0.5739029540913264,0.5739029540913264,0
NCT01297010,Vomiting Postoperative,0,0.456241260933934,0.456241260933934,0
NCT01339260,Chemotherapy-Induced Nausea and Vomiting,0,0.08567062868686245,0.08567062868686245,0
NCT01363479,Chemotherapy-Induced Nausea and Vomiting,0,0.11018595674484995,0.11018595674484995,0
NCT01376297,Chemotherapy-Induced Nausea and Vomiting,0,0.044952705608827234,0.044952705608827234,0
NCT01391793,Children With Febrile Urinary Tract Infection,1,0.44843607423270504,0.44843607423270504,0
NCT01408082,Blepharitis,0,0.40818391804434845,0.40818391804434845,0
NCT01456611,Osteo Arthritis of the Knee,0,0.2518412101105022,0.2518412101105022,0
NCT01461369,Osteoarthritis,0,0.006429866054875727,0.006429866054875727,0
NCT01264939,Chronic Idiopathic Urticaria,0,0.5323307298012112,0.5323307298012112,0
NCT01179672,"Diabetic Neuropathy, Painful",0,0.47932445468686424,0.47932445468686424,0
NCT01226511,"Anxiety Neuroses; Anxiety States, Neurotic; Neuroses, Anxiety",0,0.5386371496720556,0.5386371496720556,0
NCT01237587,Fibromyalgia,1,0.9896532943305116,0.9896532943305116,0
NCT01470144,pulmonary arterial hypertension,0,0.0006719489065683428,0.0006719489065683428,0
NCT01454934,Lung Cancer,0,0.12764032900070837,0.12764032900070837,0
NCT01370525,Heartburn,0,0.34368830243228377,0.34368830243228377,0
NCT01370538,Heartburn,0,0.3588948199668265,0.3588948199668265,0
NCT01100164,insomnia,0,0.011067625697149508,0.011067625697149508,0
NCT01450761,Lung Cancer,0,0.04248553606888752,0.04248553606888752,0
NCT01229774,Coxarthrosis; Arthroplasties Hip Replacement; Perioperative Blood Loss,0,0.4248137413598962,0.4248137413598962,0
NCT01462370,Dysmenorrhea,0,0.1549999587848538,0.1549999587848538,0
NCT01408186,Upper Gastrointestinal Bleeding,0,0.0029558888986113414,0.0029558888986113414,0
NCT01270659,Pain,0,0.013203962418445316,0.013203962418445316,0
NCT01304706,diabetic macular edema,0,0.000904356507641365,0.000904356507641365,0
NCT01407432,male infertility,0,0.5031823606462846,0.5031823606462846,0
NCT01300351,Advanced Breast Cancer,1,0.3176961094438726,0.3176961094438726,0
NCT01116583,"Pain, Postoperative",0,0.0138049594763076,0.0138049594763076,0
NCT02120703,Intervertebral Disc Prolapse,0,0.23266872285987333,0.23266872285987333,0
NCT01404260,Lung Cancer,0,0.17983489112876094,0.17983489112876094,0
NCT01360853,Metastatic Pancreatic Cancer,0,0.04119761775543441,0.04119761775543441,0
NCT01211522,Delirium; Impaired Cognition; Long Term Psychologic Disorders,0,0.03484457333170175,0.03484457333170175,0
NCT01353313,"Infant, Newborn; Infant, Small for Gestational Age; Infant, Very Low Birth Weight; Infant, Premature; Bronchopulmonary Dysplasia",0,0.5652553503106257,0.5652553503106257,0
NCT02266589,Septic Shock; Sepsis,0,0.3430393348885395,0.3430393348885395,0
NCT01601028,Autoimmune Diseases; Sjogren's Syndrome; Dry Eye,1,0.6804649515490078,0.6804649515490078,0
NCT01259856,High Risk Polycythemia Vera; High Risk Essential Thrombocythemia,0,0.7004815215220874,0.7004815215220874,0
NCT01462370,Dysmenorrhea,0,0.11138129858495767,0.11138129858495767,0
NCT01303406,Friedreich ataxia,0,0.5429638749967134,0.5429638749967134,0
NCT01291511,schizophrenia,0,0.25941734207033795,0.25941734207033795,0
NCT01392469,Pulmonary Arterial Hypertension,0,0.2424053728151831,0.2424053728151831,0
NCT01511289,Chronic Myeloid Leukemia,0,0.00482839014171998,0.00482839014171998,0
NCT01232894,chronic obstructive pulmonary disease,0,0.0018675971538158844,0.0018675971538158844,0
NCT01442987,Hypertension; Hyperlipidemia,0,0.2603054786560703,0.2603054786560703,0
NCT01474590,Acne,0,0.210083059071704,0.210083059071704,0
NCT01387139,Procedural Sedation and Analgesia,0,0.5118738923931285,0.5118738923931285,0
NCT01983020,Postoperative Pain,0,0.003991103276516831,0.003991103276516831,0
NCT01243177,epilepsy,0,0.07395782672125563,0.07395782672125563,0
NCT01484977,epilepsy,0,0.007480360850768012,0.007480360850768012,0
NCT01452711,Gastric Ulcer,0,0.003286190947634375,0.003286190947634375,0
NCT01452724,Duodenal Ulcer,0,0.1948316612052896,0.1948316612052896,0
NCT01452750,Gastric Ulcers; Duodenal Ulcers,0,0.26680968977900044,0.26680968977900044,0
NCT01452763,Gastric Ulcers; Duodenal Ulcers,0,0.26680968977900044,0.26680968977900044,0
NCT01456260,Gastric Ulcers; Duodenal Ulcers,0,0.08663298137667505,0.08663298137667505,0
NCT01459367,Erosive Esophagitis,0,0.2325817006636468,0.2325817006636468,0
NCT01476787,Untreated Patients With Follicular Lymphoma,1,0.5273914203460354,0.5273914203460354,0
NCT01321554,Thyroid Cancer,0,0.4211082008769451,0.4211082008769451,0
NCT01493531,gout,0,0.0015873334580874393,0.0015873334580874393,0
NCT01494506,Metastatic Pancreatic Cancer,0,0.14626813004711675,0.14626813004711675,0
NCT01292837,Epilepsy; Generalized Tonic-clonic Seizures,0,0.2512734878182052,0.2512734878182052,0
NCT01398956,Epilepsy; Generalized Tonic-clonic Seizures,0,0.14932842203059432,0.14932842203059432,0
NCT01458431,pain,0,0.04091195814811659,0.04091195814811659,0
NCT01227655,Parkinson's Disease,0,0.356331796272838,0.356331796272838,0
NCT01983020,Postoperative Pain,0,0.013520982262897819,0.013520982262897819,0
NCT01421498,dry eye syndrome,0,0.1991190609526367,0.1991190609526367,0
NCT01051219,Nonalcoholic Steatohepatitis,0,0.8915318391046607,0.8915318391046607,0
NCT01307046,Hypertension,0,0.001264081892498646,0.001264081892498646,0
NCT01302691,Hypertension,0,0.0009294764031019274,0.0009294764031019274,0
NCT01324284,colorectal carcinoma,0,0.2871762421462207,0.2871762421462207,0
NCT01372423,chronic idiopathic constipation,0,0.0027582221575359342,0.0027582221575359342,0
NCT01147289,Lumbar Sciatic Pain,0,0.23139743254086076,0.23139743254086076,0
NCT01413178,Multiple Myeloma,0,0.019957910638371212,0.019957910638371212,0
NCT01877837,Sickle Cell Disease,0,0.6206754395082419,0.6206754395082419,0
NCT01411176,gastric cancer,0,0.15229431179175168,0.15229431179175168,0
NCT01411189,gastric cancer,0,0.10800319594428509,0.10800319594428509,0
NCT01334125,Diabetes,1,0.0601224395695081,0.0601224395695081,0
NCT01353391,Type 2 Diabetes,1,0.014960070290886907,0.014960070290886907,0
NCT01368081,Type 2 Diabetes Mellitus,0,0.0013735862014389024,0.0013735862014389024,0
NCT01370707,Type 2 Diabetes Mellitus,0,0.005679635295495876,0.005679635295495876,0
NCT01381900,Type 2 Diabetes Mellitus,0,0.007553704479667393,0.007553704479667393,0
NCT01483560,Type 1 Diabetes,0,0.5851363719796095,0.5851363719796095,0
NCT01487993,Obesity; Insulin Resistance,0,0.681852371143423,0.681852371143423,0
NCT01760447,Type 2 Diabetes Mellitus,0,0.06790728684065449,0.06790728684065449,0
NCT03086005,Polycystic Ovary Syndrome,0,0.014074658283618396,0.014074658283618396,0
NCT01984099,Hydatidiform Mole,0,0.12331744309136616,0.12331744309136616,0
NCT01420159,pain,0,0.01691802166994967,0.01691802166994967,0
NCT01375920,Depression,1,0.48270272334359615,0.48270272334359615,0
NCT02336477,non-dystrophic myotonia,0,0.6482108066972818,0.6482108066972818,0
NCT01436279,cervical ripening,0,0.04935621368210875,0.04935621368210875,0
NCT01403662,Depression,0,0.8953958032829238,0.8953958032829238,0
NCT01429272,Depression,0,0.773256364216018,0.773256364216018,0
NCT01342549,Alcohol Use Disorder,0,0.20636535681547366,0.20636535681547366,0
NCT01254188,Chronic Myeloid Leukemia,0,0.008956433969762177,0.008956433969762177,0
NCT01275196,Chronic Myeloid Leukemia,0,0.022983148272128905,0.022983148272128905,0
NCT01257672,Gastroenteritis; Vomiting; Acute Gastroenteritis,0,0.4525493205034016,0.4525493205034016,0
NCT01362530,Chemotherapy Induced Nausea and Vomiting,0,0.6484636356831823,0.6484636356831823,0
NCT01395901,Postoperative Nausea and Vomiting,0,0.07192925369347934,0.07192925369347934,0
NCT01442376,Chemotherapy-Induced Nausea and Vomiting,0,0.12272575143896831,0.12272575143896831,0
NCT01716624,neurogenic bladder,0,0.17802534707440548,0.17802534707440548,0
NCT01196390,Esophageal Cancer,0,0.024189052461576828,0.024189052461576828,0
NCT01248403,Gastric Carcinoma,0,0.482630999666008,0.482630999666008,0
NCT01275677,Breast Cancer,0,0.1576787962069551,0.1576787962069551,0
NCT01285609,Lung Cancer,0,0.27716659700484303,0.27716659700484303,0
NCT01358877,Primary Breast Cancer,0,0.3617957566647304,0.3617957566647304,0
NCT01364012,Lung Cancer,0,0.447957816130497,0.447957816130497,0
NCT01462890,Ovarian Cancer,0,0.2703434297002648,0.2703434297002648,0
NCT04031703,Triple Negative Breast Cancer,0,0.3559668845200856,0.3559668845200856,0
NCT01662310,schizophrenia,0,0.19117498465668642,0.19117498465668642,0
NCT01351415,Lung Cancer,0,0.25773014747610595,0.25773014747610595,0
NCT01393743,generalized tonic-clonic seizures,0,0.680818329451176,0.680818329451176,0
NCT01413958,seasonal allergic rhinitis,0,0.4297870895544992,0.4297870895544992,0
NCT01366209,Idiopathic Pulmonary Fibrosis,0,0.002248472479037046,0.002248472479037046,0
NCT01146834,Multiple Myeloma,0,0.0014264787320473521,0.0014264787320473521,0
NCT01304472,Coronary Artery Disease (CAD),0,0.05785483541714962,0.05785483541714962,0
NCT01327534,Myocardial Infarction; STEMI,0,0.5142923270168076,0.5142923270168076,0
NCT01338909,Myocardial Infarction,0,0.8474166135042479,0.8474166135042479,0
NCT01272635,Asthma; Wheezing,0,0.01689784150845204,0.01689784150845204,0
NCT01308567,Prostate Cancer,0,0.23803061511956342,0.23803061511956342,0
NCT01320722,obesity,1,0.05011663155670169,0.05011663155670169,0
NCT01349010,hyperlipidemia,0,0.22231995756692716,0.22231995756692716,0
NCT01408186,Upper Gastrointestinal Bleeding,0,0.0031816524417113056,0.0031816524417113056,0
NCT01573637,schizophrenia,0,0.8232949374773785,0.8232949374773785,0
NCT01215253,Ischemic Cardiomyopathy; Nonischemic Cardiomyopathy; Heart Failure,1,0.7372164874065675,0.7372164874065675,0
NCT01442038,Coronary Artery Disease; Angina Pectoris,1,0.6789694342493476,0.6789694342493476,0
NCT01472185,Type 2 Diabetes Mellitus,0,0.019767606193731732,0.019767606193731732,0
NCT01736891,Parkinson's Disease,0,0.43599350253041314,0.43599350253041314,0
NCT00170209,Latent Tuberculosis Infection,0,0.09323105628657723,0.09323105628657723,0
NCT01295372,Schizophrenia,0,0.36258088329606497,0.36258088329606497,0
NCT01313494,Chronic Obstructive Pulmonary Disease,0,0.1272261033297929,0.1272261033297929,0
NCT01405053,Lennox-Gastaut syndrome,0,0.030159311027753256,0.030159311027753256,0
NCT01285271,coronary artery bypass,0,0.3768326332472551,0.3768326332472551,0
NCT00994903,Intestinal Neoplasm; Perioperative Care,1,0.5750342254054587,0.5750342254054587,0
NCT01266434,Asthma,0,0.7528231714982299,0.7528231714982299,0
NCT01334229,Type 2 Diabetes,0,0.1689672399267647,0.1689672399267647,0
NCT01462812,migraine,0,0.0028914075691264043,0.0028914075691264043,0
NCT01444651,Cardiovascular Disease; Insulin Resistance; Glucose Intolerance; Obesity,1,0.6206750212740031,0.6206750212740031,0
NCT01460342,Benign Prostatic Hyperplasia,0,0.8565225227960876,0.8565225227960876,0
NCT02995772,Breast Cancer,0,0.12839522511643642,0.12839522511643642,0
NCT01433107,tinea pedis,0,0.09144767534976919,0.09144767534976919,0
NCT01446042,male hypogonadism,0,0.07878743929366194,0.07878743929366194,0
NCT02101359,cataract,0,0.0004384297449282172,0.0004384297449282172,0
NCT01294462,Acute Coronary Syndrome; Percutaneous Coronary Intervention,0,0.29742898009088564,0.29742898009088564,0
NCT01360437,Coronary Artery Disease; Acute Coronary Syndrome,0,0.15152544774999188,0.15152544774999188,0
NCT01285492,Chronic Obstructive Pulmonary Disease,0,0.29719624103542025,0.29719624103542025,0
NCT01290874,asthma,0,0.11034446827153696,0.11034446827153696,0
NCT01395888,COPD,0,0.10512380606527823,0.10512380606527823,0
NCT01462929,Chronic Obstructive Pulmonary Disease,0,0.10765391702060634,0.10765391702060634,0
NCT01490125,Chronic Obstructive Pulmonary Disease,0,0.48431660518524244,0.48431660518524244,0
NCT01291433,radiation-induced brachial plexopathy,0,0.6223736704616468,0.6223736704616468,0
NCT01556646,Cirrhosis; Hepatic Encephalopathy; Hyponatremia,0,0.5208154928131808,0.5208154928131808,0
NCT01343277,liposarcoma or leiomyosarcoma,0,0.10161526421290494,0.10161526421290494,0
NCT01379989,Ovarian Cancer,0,0.05536586072946126,0.05536586072946126,0
NCT01519245,Coronary Artery Disease,0,0.0028770406936687314,0.0028770406936687314,0
NCT02781597,Hemoptysis,0,0.27089205492381835,0.27089205492381835,0
NCT01356602,gout,0,0.08780014208705755,0.08780014208705755,0
NCT01298323,Locally Advanced or Metastatic Medullary Thyroid Cancer; Medullary Thyroid Cancer,0,0.23993420200907165,0.23993420200907165,0
NCT01184664,smoking cessation,0,0.008568935098519834,0.008568935098519834,0
NCT01206010,smoking cessation,0,0.012052175567318898,0.012052175567318898,0
NCT01303861,Nicotine Dependence,0,0.0023784491892126494,0.0023784491892126494,0
NCT01406223,Nicotine Dependence,0,0.0022217647877039145,0.0022217647877039145,0
NCT01307397,Metastatic Melanoma,0,0.043231873005609364,0.043231873005609364,0
NCT01336608,COPD,0,0.12269921355890227,0.12269921355890227,0
NCT01497522,Type 2 Diabetes,0,0.011292899274033343,0.011292899274033343,0
NCT01200758,Non-Hodgkin's Lymphoma,0,0.0016422145133334625,0.0016422145133334625,0
NCT01355081,Treatment of Major Depressive Disorder,1,0.29308680021746103,0.29308680021746103,0
NCT01364649,Treatment of Major Depressive Disorder,0,0.13902891250872468,0.13902891250872468,0
NCT01211522,Delirium; Impaired Cognition; Long Term Psychologic Disorders,0,0.15014625318668032,0.15014625318668032,0
NCT01369576,obstructive sleep apnea,0,0.47042415901777607,0.47042415901777607,0
NCT01244815,Pediatric Bipolar Disorder,0,0.6936281740363187,0.6936281740363187,0
NCT01396291,bipolar disorder,0,0.1586306035269454,0.1586306035269454,0
NCT02575729,Carpal Tunnel Syndrome,0,0.2695724681565523,0.2695724681565523,0
NCT01223352,pulmonary arterial hypertension,0,0.0009409162158772646,0.0009409162158772646,0
NCT01395290,Diabetes,0,0.22564223635618946,0.22564223635618946,0
NCT01401465,perennial allergic rhinitis,0,0.0007048317406840104,0.0007048317406840104,0
NCT01392677,Type 2 Diabetes,0,0.13314743060952483,0.13314743060952483,0
NCT01504178,Parkinson's Disease,0,0.5507507988896839,0.5507507988896839,0
NCT01352117,HIV-1 Infection; Kaposi's Sarcoma,1,0.15750976733145736,0.15750976733145736,0
NCT01372150,Major Depressive Disorder,0,0.5441336924364713,0.5441336924364713,0
NCT01431950,asthma,0,0.389079980871279,0.389079980871279,0
NCT01231347,Adenocarcinoma of the Pancreas; Advanced Solid Tumors; Cancer; Cancer of Pancreas; Cancer of the Pancreas; Metastases; Metastatic Cancer; Metastatic Pancreatic Cancer; Pancreas Cancer; Pancreatic Cancer; Bone Metastases; Endocrine Cancer; Oncology; Oncology Patients; Solid Tumors; Advanced Malignancy,0,0.3244999068179655,0.3244999068179655,0
NCT01345058,Epilepsy,1,0.0019201933566065795,0.0019201933566065795,0
NCT01422876,Type 2 Diabetes,0,0.0021434982275039148,0.0021434982275039148,0
NCT01290939,glioblastoma multiforme,0,0.2338452541053715,0.2338452541053715,0
NCT01505426,Diabetes,0,0.1618204537703111,0.1618204537703111,0
NCT01235507,Rheumatoid Arthritis,0,0.12606740080974135,0.12606740080974135,0
NCT01353859,Rheumatoid Arthritis,0,0.1328530583679696,0.1328530583679696,0
NCT01470053,perennial allergic rhinitis,0,0.005860813591099391,0.005860813591099391,0
NCT01316107,type 2 diabetes mellitus,0,0.0016286298487128217,0.0016286298487128217,0
NCT01499134,Hypertension,0,0.006454281978899183,0.006454281978899183,0
NCT01311687,Multiple Myeloma,0,0.006227779677564429,0.006227779677564429,0
NCT01324947,Multiple Myeloma,0,0.005731773352145087,0.005731773352145087,0
NCT01376349,Postmenopausal Cancer,0,0.44714206259368144,0.44714206259368144,0
NCT01330381,functional constipation,1,0.6690476442227301,0.6690476442227301,0
NCT01306721,seasonal allergic rhinitis,0,0.43381974441126336,0.43381974441126336,0
NCT01296412,"Diabetes Mellitus, Type 2",0,0.0009252811312988011,0.0009252811312988011,0
NCT01198145,With Cancer,1,0.018289219548941322,0.018289219548941322,0
NCT01435655,transthyretin amyloid polyneuropathy,0,0.3674453361114284,0.3674453361114284,0
NCT01430754,non-24-hour sleep-wake disorder,0,0.4155480606608527,0.4155480606608527,0
NCT01301833,Type 2 Diabetes,0,0.005772920510906965,0.005772920510906965,0
NCT01294787,Chronic Obstructive Pulmonary Disease,0,0.43880566933602516,0.43880566933602516,0
