row_idx,y,p,NCT_ID,Disease,Drug_Clean,Arm_Label,Phase,disease_is_oncology,is_combination,is_surrogate_pass,is_onc_cytotoxic_mono,efficacy_surgical_pass,surgical_reason,endpoint_physiology_score,is_offmech,effect_size_uncertainty,confidence_tier,p_adj
1482,1,0.092847351363106,NCT02201108,Multiple Sclerosis,Teriflunomide,Teriflunomide,Phase 3,0,0,0,0,0,,0.0,0,50.0,low_confidence,0.092847351363106
1483,0,0.7715223903124988,NCT02201251,Epilepsy,Topiramate,Topiramate,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,48.0,reliable,0.15
1484,0,0.5551978177831801,NCT02201251,Epilepsy,Levetiracetam,Levetiracetam,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,48.0,reliable,0.15
1485,0,0.00676956114477417,NCT02202967,anemia,Misoprostol,Misoprostol,Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.00676956114477417
1486,0,0.06236136912246111,NCT02203253,Neoplasms,Thalidomide,Thalidomide Group,Phase 3,1,1,0,0,0,,0.0,0,15.0,reliable,0.06236136912246111
1487,0,0.06224656307139692,NCT02203916,essential hypertension,Azilsartan medoxomil,Azilsartan Medoxomil 40 mg,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,18.0,reliable,0.06224656307139692
1488,1,0.009241191126029499,NCT02204332,Metastatic Colorectal Cancer,Cabazitaxel,Cabazitaxel,Phase 2,1,0,0,1,1,oncology_cytotoxic_monotherapy,0.0,0,15.0,reliable,0.009241191126029499
1490,0,0.46857084111108477,NCT02207829,Chronic Obstructive Pulmonary Disease,Umeclidinium,Umeclidinium 62.5 mcg + placebo,Phase 3,0,0,0,0,0,,1.0,0,50.0,low_confidence,0.46857084111108477
1491,0,0.369670669315014,NCT02207829,Chronic Obstructive Pulmonary Disease,Tiotropium,Tiotropium 18mcg + placebo,Phase 3,0,0,0,0,0,,1.0,0,50.0,low_confidence,0.369670669315014
1492,0,0.12494610233886486,NCT02210325,Uncomplicated Urogenital Gonorrhea,ceftriaxone; azithromycin,Ceftriaxone plus Azithromycin,Phase 3,0,1,0,0,0,,,0,,unscored,0.12494610233886486
1493,1,0.8239586277514016,NCT02214407,MDS,Decitabine,ARM A: DECITABINE (DACOGEN),Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.8239586277514016
1494,1,0.8179744024945066,NCT02214407,MDS,Hydroxyurea,ARM B: HYDROXYUREA,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.8179744024945066
1495,0,0.2607393898654869,NCT02215980,MULTIPLE MYELOMA,Lenalidomide,A,Phase 3,1,1,0,0,0,,0.0,0,24.0,reliable,0.2607393898654869
1499,0,0.11742973450734943,NCT02217267,peripheral neuropathy,Lidocaine,Lidocaine group,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.11742973450734943
1500,0,0.27145070998406445,NCT02217501,Peripheral Arterial Disease,Clopidogrel; Acetylsalicylic acid (ASA),DAPT - clinically indicated duration+12m,Phase 3,0,1,0,0,0,,0.0,0,22.0,reliable,0.27145070998406445
1502,0,0.20973558080818688,NCT02222220,sialorrhea,Metoclopramide,metocliopramide,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.20973558080818688
1503,0,0.45772540878921497,NCT02222376,diabetic foot ulcer,Pirfenidone,Pirfenidone,Phase 3,0,0,0,0,0,,0.0,0,19.0,reliable,0.45772540878921497
1504,0,0.0330035410652716,NCT02226003,Type 2 Diabetes Mellitus,Ertugliflozin; Sitagliptin,Ertugliflozin 15 mg and Sitagliptin 100 mg,Phase 3,0,1,1,0,1,endpoint_surrogate_pass,0.0,0,25.0,reliable,0.0330035410652716
1505,0,0.004295892708438832,NCT02229396,Diabetes Mellitus,Dapagliflozin,Dapagliflozin Once Daily 10 mg Alone,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,19.0,reliable,0.004295892708438832
1506,0,0.33874034324451774,NCT02231749,Cell Carcinoma,Sunitinib,Arm B: Sunitinib 50 mg,Phase 3,1,1,0,0,0,,0.0,0,15.0,reliable,0.33874034324451774
1507,0,0.20509997942301844,NCT02232763,Proteinuria,Losartan,Losartan,Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.20509997942301844
1508,0,0.20509997942301844,NCT02232776,"Glomerulonephritis, IGA",Losartan,Losartan treatement,Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.20509997942301844
1509,0,0.0029355591045186835,NCT02235909,Hypertension,Azilsartan Medoxomil Low-dose,Double-blind: Azilsartan Medoxomil - Low dose,Phase 3,0,0,0,0,0,,0.0,0,25.0,reliable,0.0029355591045186835
1510,0,0.004054524467173404,NCT02235909,Hypertension,Losartan,Double blind phase: Losartan,Phase 3,0,0,0,0,0,,0.0,0,25.0,reliable,0.004054524467173404
1511,0,0.004054524467173404,NCT02235909,Hypertension,Losartan,Withdrawal Phase: Losartan 50 mg,Phase 3,0,0,0,0,0,,0.0,0,25.0,reliable,0.004054524467173404
1512,0,0.0029355591045186835,NCT02235909,Hypertension,Azilsartan,Double-blind: Azilsartan Medoxomil - High dose (AZM-H),Phase 3,0,0,0,0,0,,0.0,0,25.0,reliable,0.0029355591045186835
1513,1,0.09455577351237203,NCT02239120,Stroke; Secondary Prevention,optional ASA as comedication; dabigatran etexilate,dabigatran etexilate 110 or 150 mg,Phase 3,0,1,0,0,0,,0.0,0,22.0,reliable,0.09455577351237203
1514,0,0.8299619612226854,NCT02239120,Stroke; Secondary Prevention,ASA,ASA 100 mg,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.8299619612226854
1515,0,0.5456637605152774,NCT02239380,Status Epilepticus,Lorazepam,Lorazepam,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.5456637605152774
1516,0,0.012087341504982335,NCT02242942,Chronic Lymphocytic Leukemia,Chlorambucil,Obinutuzumab + Chlorambucil,Phase 3,1,1,0,0,0,,0.0,0,24.0,reliable,0.012087341504982335
1517,0,0.02330288965023523,NCT02242942,Chronic Lymphocytic Leukemia,Venetoclax,Obinutuzumab + Venetoclax,Phase 3,1,1,0,0,0,,0.0,0,24.0,reliable,0.02330288965023523
1518,1,0.9637115786941945,NCT02245737,Alzheimer's Disease,Lanabecestat,Lanabecestat 20 milligrams (mg),Phase 2/3,0,0,0,0,0,,0.0,0,60.0,low_confidence,0.9637115786941945
1519,0,0.019423087579018988,NCT02248480,Osteoarthritis,Duloxetine,Duloxetine,Phase 3,0,0,0,0,0,,0.0,0,80.0,low_confidence,0.019423087579018988
1520,0,0.2123573350087074,NCT02248961,Arterial Hypertension,Fimasartan,Kanarb (Fimasartan),Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,18.0,reliable,0.15
1521,0,0.07230580579368179,NCT02248961,Arterial Hypertension,Losartan,Cozaar® (Losartan),Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,18.0,reliable,0.07230580579368179
1522,0,0.23965420978685154,NCT02249767,acne,Tretinoin,Brand Tretinoin,Phase 3,0,0,0,0,0,,0.0,0,52.0,low_confidence,0.23965420978685154
1523,0,0.002917872060472036,NCT02250703,Preoperative Sedation,Midazolam,Midazolam,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,34.0,reliable,0.002917872060472036
1524,0,0.013719467877798774,NCT02250703,Preoperative Sedation,Dexmedetomidine,Dexmedetomidine,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,34.0,reliable,0.013719467877798774
1526,0,0.9881552302115161,NCT02251275,"Polycystic Kidney, Autosomal Dominant",Tolvaptan,Tolvaptan,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.9881552302115161
1528,0,0.06738167245185026,NCT02254291,Type 2 Diabetes,sitagliptin,Sitagliptin 100 mg,Phase 3,0,0,0,0,0,,0.0,0,25.0,reliable,0.06738167245185026
1529,0,0.01260771020176632,NCT02256228,Pain,Ropivacaine,Group R,Phase 3,0,0,0,0,0,,0.0,0,88.0,low_confidence,0.01260771020176632
1531,0,0.01335068916592591,NCT02262143,mixed dyslipidemia,Fenofibrate,Experimental,Phase 3,0,1,1,0,1,endpoint_surrogate_pass,0.0,0,18.0,reliable,0.01335068916592591
1535,0,0.005458531579079917,NCT02264574,Chronic Lymphocytic Leukemia,Ibrutinib,IBR + OB,Phase 3,1,1,0,0,0,,0.0,0,24.0,reliable,0.005458531579079917
1536,0,0.012087341504982335,NCT02264574,Chronic Lymphocytic Leukemia,Chlorambucil,CLB + OB,Phase 3,1,1,0,0,0,,0.0,0,24.0,reliable,0.012087341504982335
1537,0,0.06521380024062774,NCT02264990,Metastatic or Advanced Non-Squamous Non-Small Cell Lung Cancer,Veliparib,Veliparib + Carboplatin + Paclitaxel,Phase 3,1,1,0,0,0,,,0,,unscored,0.06521380024062774
1539,0,0.21351205767979525,NCT02265705,Rheumatoid Arthritis,Baricitinib,Baricitinib,Phase 3,0,0,0,0,0,,0.0,0,52.0,low_confidence,0.21351205767979525
1540,0,0.029145820529601407,NCT02266030,coronary artery disease,Cilostazol,Cilostazol,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.029145820529601407
1541,0,0.012224944866257113,NCT02266030,coronary artery disease,Aspirin,Aspirin,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.012224944866257113
1543,0,0.5765826388682441,NCT02268214,Type 1 Diabetes,Dapagliflozin,Arm A: Dapagliflozin,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,25.0,reliable,0.15
1544,0,0.09751445706799856,NCT02272725,Acute Kidney Injury; Exercise-associated Hyponatremia; Perceived Exertion,Ibuprofen,Ibuprofen,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.09751445706799856
1545,0,0.0069746077792621946,NCT02272777,Chronic Myelogenous Leukemia,Imatinib,Imatinib,Phase 3,1,0,0,0,0,,0.0,0,18.0,reliable,0.0069746077792621946
1546,0,0.026225607308293302,NCT02272777,Chronic Myelogenous Leukemia,Nilotinib,Nilotinib,Phase 3,1,0,0,0,0,,0.0,0,18.0,reliable,0.026225607308293302
1547,0,0.0035197145070463994,NCT02273726,anemia of chronic kidney disease,Roxadustat,Roxadustat,Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.0035197145070463994
1548,0,0.5878256818294659,NCT02273804,Obese Children and Adolescents,Topiramate,topiramate,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,44.0,reliable,0.15
1550,1,0.5558138432538959,NCT02277132,Fetal Growth Restriction,Sildenafil,Sildenafil,Phase 2/3,0,0,0,0,0,,,0,,unscored,0.5558138432538959
1551,0,0.3388357638568359,NCT02278120,Advanced Breast Cancer,Ribociclib,Ribociclib + NSAI/tamoxifen + goserelin,Phase 3,1,1,0,0,0,,0.0,0,15.0,reliable,0.3388357638568359
1552,0,0.004751463403242713,NCT02278341,anemia,Roxadustat,Roxadustat,Phase 3,0,1,0,0,0,,0.0,0,29.0,reliable,0.004751463403242713
1553,0,0.005921381029826615,NCT02280629,ulcerative colitis,Mesalamine,Mesalamine,Phase 3,0,0,0,0,0,,0.0,0,50.0,low_confidence,0.005921381029826615
1554,0,0.18899379728533014,NCT02281552,Rheumatoid Arthritis,Tofacitinib,tofacitinib modified release tablet,Phase 3,0,0,0,0,0,,0.0,0,52.0,low_confidence,0.18899379728533014
1556,0,0.6022172505457405,NCT02282020,Breast Cancer,Olaparib,1/OLAPARIB,Phase 3,1,0,0,0,0,,0.0,0,22.0,reliable,0.6022172505457405
1557,0,0.5476434900609604,NCT02282098,atrial fibrillation,Colchicine,Active Colchicine,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.5476434900609604
1560,0,0.03146716091857804,NCT02282813,chronic kidney disease,Doxercalciferol,CTAP101 Capsules +doxercalciferol,Phase 3,0,1,0,0,0,,,0,29.0,reliable,0.03146716091857804
1561,0,0.019772254789539846,NCT02282813,chronic kidney disease,Paricalcitol,CTAP101 Capsules +paricalcitol,Phase 3,0,1,0,0,0,,,0,29.0,reliable,0.019772254789539846
1562,0,0.014666199515266532,NCT02283294,Transient Ischemic Attack; Stroke; Atrial Fibrillation,Apixaban,Apixaban,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.014666199515266532
1563,0,0.041597057449749945,NCT02283294,Transient Ischemic Attack; Stroke; Atrial Fibrillation,Warfarin,Warfarin,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.041597057449749945
1564,0,0.10341407207992452,NCT02283853,Multiple Sclerosis,dimethyl fumarate,BG00012,Phase 3,0,0,0,0,0,,,0,50.0,low_confidence,0.10341407207992452
1565,0,0.15401671077379003,NCT02284516,dry eye syndrome,Lifitegrast,Lifitegrast,Phase 3,0,0,0,0,0,,0.0,0,49.0,low_confidence,0.15401671077379003
1566,0,0.007700426611349601,NCT02284893,Type 2 Diabetes,Saxagliptin; Dapagliflozin,A1:Saxagliptin / Placebo + Dapagliflozin / Placebo,Phase 3,0,1,1,0,1,endpoint_surrogate_pass,0.0,0,25.0,reliable,0.007700426611349601
1567,0,0.06738167245185026,NCT02284893,Type 2 Diabetes,Sitagliptin,A2: Sitagliptin / placebo,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,25.0,reliable,0.06738167245185026
1568,1,0.8869263706777801,NCT02284906,Alzheimer Disease,Pioglitazone,Pioglitazone 0.8 mg,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.8869263706777801
1569,0,0.9531552741594647,NCT02285062,Diffuse Large B-Cell Lymphoma,lenalidomide,R2-CHOP,Phase 3,1,1,0,0,0,,0.0,0,18.0,reliable,0.9531552741594647
1570,0,0.18667757708172864,NCT02288247,Prostate Cancer,Enzalutamide,Enzalutamide,Phase 3,1,1,0,0,0,,0.0,0,22.0,reliable,0.18667757708172864
1571,0,0.064416636822807,NCT02289352,rosacea,Brimonidine,brimonidine 0.33% gel,Phase 3,0,0,0,0,0,,0.0,0,52.0,low_confidence,0.064416636822807
1572,0,0.01193624385142499,NCT02290327,Stress Ulcer Prophylaxis,Pantoprazole,Pantoprazole,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.01193624385142499
1573,0,0.2924304567239945,NCT02290873,Colonoscopy,Remimazolam,Remimazolam,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.2924304567239945
1574,0,0.14020202990213654,NCT02290873,Colonoscopy,Midazolam,Midazolam,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.14020202990213654
1575,0,0.015102754598799405,NCT02292446,Polycythemia Vera,Ruxolitinib,All patients,Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.015102754598799405
1576,0,0.6213955081544431,NCT02292784,"Obstetric Labour, Premature",Retosiban,Retosiban (200719 and 200721 study),Phase 3,0,0,0,0,0,,,0,,unscored,0.6213955081544431
1577,0,0.019386900070917524,NCT02294058,Multiple Sclerosis,Ozanimod,Ozanimod 0.5 mg,Phase 3,0,0,0,0,0,,0.0,0,50.0,low_confidence,0.019386900070917524
1578,0,0.003233366964747951,NCT02294461,Metastatic Prostate Cancer,Enzalutamide,Enzalutamide,Phase 3,1,0,0,0,0,,0.0,0,15.0,reliable,0.003233366964747951
1579,0,0.2845770840663005,NCT02296892,Bronchoscopy,Remimazolam,Remimazolam,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.2845770840663005
1580,0,0.1393166281181528,NCT02296892,Bronchoscopy,Midazolam,Midazolam,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.1393166281181528
1581,0,0.3924946683437237,NCT02297438,Advanced Breast Cancer,Palbociclib,Palbociclib + Letrozole,Phase 3,1,1,0,0,0,,0.0,0,15.0,reliable,0.3924946683437237
1582,0,0.03455270999465039,NCT02297945,Cushing syndrome,metyrapone,Metyrapone,Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.03455270999465039
1583,1,0.02608956397185385,NCT02300220,COPD,Ciprofloxacin,Ciprofloxacin,Phase 3,0,0,0,0,0,,0.0,0,50.0,low_confidence,0.02608956397185385
1584,1,0.5697563999273383,NCT02302456,Immediate Postpartum Hemorrhage,Tranexamic Acid,TXA,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.5697563999273383
1585,0,0.006669059451307779,NCT02304783,Renal Colic,Piroxicam,Oral Piroxicam,Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.006669059451307779
1586,0,0.005545686757229547,NCT02304783,Renal Colic,paracetamol,paracetamol,Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.005545686757229547
1587,0,0.05740110886541707,NCT02305849,Rheumatoid Arthritis,Peficitinib,Peficitinib 100 mg,Phase 3,0,1,0,0,0,,0.0,0,52.0,low_confidence,0.05740110886541707
1588,0,0.3494769391744613,NCT02307513,Behcet syndrome,Apremilast,Apremilast,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.3494769391744613
1589,0,0.2593586539811642,NCT02307565,spinal cord injury,Midodrine,Midodrine,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,44.0,reliable,0.15
1590,0,0.20959646404532192,NCT02308033,Vaginal Infection,Metronidazole,Metronidazole vaginal gel,Phase 3,0,0,0,0,0,,0.0,0,20.0,reliable,0.20959646404532192
1591,0,0.08590443088545063,NCT02308163,Rheumatoid Arthritis,Peficitinib,Peficitinib 100 mg,Phase 3,0,0,0,0,0,,0.0,0,52.0,low_confidence,0.08590443088545063
1592,0,0.5697563999273383,NCT02312440,Blood Loss,tranexamic acid,Group 3,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.5697563999273383
1593,1,0.8258614527381356,NCT02313909,Stroke,"Rivaroxaban (Xarelto, BAY59-7939)",Rivaroxaban,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.8258614527381356
1594,0,0.9468741034132124,NCT02313909,Stroke,"Acetylsalicylic acid (Aspirin, BAY1019036)",Aspirin,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.9468741034132124
1595,0,0.006423448692166815,NCT02315495,Type 2 Diabetes,Saxagliptin; Acarbose,5 mg saxagliptin + 100 mg acarbose,Phase 3,0,1,1,0,1,endpoint_surrogate_pass,0.0,0,25.0,reliable,0.006423448692166815
1596,0,0.012246187505696624,NCT02315495,Type 2 Diabetes,Acarbose,100 mg acarbose,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,25.0,reliable,0.012246187505696624
1597,0,0.32958605843513833,NCT02319343,Osteoarthrosis,Methylprednisolone,Methylprednisolone,Phase 3,0,0,0,0,0,,0.0,0,81.0,low_confidence,0.32958605843513833
1598,0,0.6387766749359021,NCT02323529,tyrosinemia type I,Nitisinone,Nitisinone treatment group,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.6387766749359021
1599,0,0.1455463618632526,NCT02324413,Negative Behaviour Change,Clonidine,clonidine,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.1455463618632526
1600,0,0.06411033510560937,NCT02325466,Type 2 Diabetes,Ticagrelor,Aspirin/Ticagrelor,Phase 3,0,1,0,0,0,,0.0,0,25.0,reliable,0.06411033510560937
1601,0,0.0062977582403897555,NCT02326311,"Leukemia, Chronic Myeloid",imatinib,Progressive INTERIM TKI [imatinib],Phase 3,1,0,0,0,0,,,0,,unscored,0.0062977582403897555
1602,0,0.013601009667358721,NCT02326311,"Leukemia, Chronic Myeloid",nilotinib,Progressive INTERIM TKI [nilotinib],Phase 3,1,0,0,0,0,,,0,,unscored,0.013601009667358721
1603,0,0.0028190588852698467,NCT02326311,"Leukemia, Chronic Myeloid",dasatinib,Progressive INTERIM TKI [dasatinib],Phase 3,1,0,0,0,0,,,0,,unscored,0.0028190588852698467
1604,1,0.9944821028443576,NCT02327182,Alzheimer's Disease,Encenicline,MT-4666 high dose,Phase 3,0,0,0,0,0,,,0,60.0,low_confidence,0.9944821028443576
1605,0,0.0266872154131163,NCT02327936,Overactive Bladder Syndrome,Fesoterodine,Fesoterodine 4mg,Phase 3,0,0,0,0,0,,0.0,0,54.0,low_confidence,0.0266872154131163
1606,0,0.02466199370667644,NCT02327936,Overactive Bladder Syndrome,Oxybutynin XL,Oxybutynin XL 10mg,Phase 3,0,0,0,0,0,,0.0,0,54.0,low_confidence,0.02466199370667644
1607,0,0.21328162106867338,NCT02328144,Hemorrhoids,Metronidazole,Metronidazole,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.21328162106867338
1608,0,0.09751445706799856,NCT02330926,Cachexia in Advanced Cancer,Ibuprofen,multimodal intervention,Phase 3,1,0,1,0,1,endpoint_surrogate_pass,0.0,0,15.0,reliable,0.09751445706799856
1609,1,0.006481806417827421,NCT02332447,epilepsy,naloxone,NALOXONE,Phase 3,0,0,0,0,0,,0.0,0,48.0,reliable,0.006481806417827421
1610,0,0.32958605843513833,NCT02332603,Osteoarthrosis,Methylprednisolone,Methylprednisolone,Phase 3,0,0,1,0,1,endpoint_surrogate_pass,0.0,0,81.0,low_confidence,0.15
1611,0,0.32958605843513833,NCT02332616,Osteoarthrosis,Methylprednisolone,Methylprednisolone,Phase 3,0,0,0,0,0,,0.0,0,81.0,low_confidence,0.32958605843513833
1614,0,0.2391179855470332,NCT02334488,Chronic Kidney Disease,Tacrolimus,Everolimus-Tacrolimus,Phase 3,0,1,0,0,0,,0.0,0,29.0,reliable,0.2391179855470332
1615,0,0.18527176060144382,NCT02334488,Chronic Kidney Disease,Mycophenolate sodium,Everolimus-Mycophenolate sodium,Phase 3,0,1,0,0,0,,0.0,0,29.0,reliable,0.18527176060144382
1616,0,0.019423087579018988,NCT02335346,Osteoarthritis,Duloxetine,Duloxetine,Phase 3,0,0,0,0,0,,0.0,0,80.0,low_confidence,0.019423087579018988
1617,0,0.278613462369923,NCT02336477,non-dystrophic myotonia,Mexiletine,1,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.278613462369923
1618,0,0.02982259329214628,NCT02336750,Chemotherapy-Induced Nausea and Vomiting,Mirtazapine,treatment group,Phase 3,0,1,0,0,0,,0.0,0,75.0,low_confidence,0.02982259329214628
1619,1,0.5040991329804456,NCT02340221,Breast Cancer,Taselisib,Taselisib + Fulvestrant,Phase 3,1,1,0,0,0,,,0,22.0,reliable,0.5040991329804456
1620,0,0.08466603996292241,NCT02340520,COPD,Theophylline; Roflumilast,thophylline and roflumilast,Phase 3,0,1,1,0,1,endpoint_surrogate_pass,0.0,0,50.0,low_confidence,0.08466603996292241
1621,0,0.17065266522184597,NCT02341417,"Secondary Hyperparathyroidism, Chronic Kidney Disease",Cinacalcet,Cinacalcet,Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.17065266522184597
1622,1,0.712069029414668,NCT02342548,huntington disease,Mardepodect,20 mg BID PF-02545920 non-titrated,Phase 2,0,0,0,0,0,,0.0,0,44.0,reliable,0.712069029414668
1623,0,0.43495525440769195,NCT02343276,Cardiac Catheterisation,Nitroglycerin,Intervention,Phase 3,0,0,0,0,0,,,0,,unscored,0.43495525440769195
1624,0,0.013472760595664707,NCT02343926,Type 2 Diabetes,vildagliptin,Vildagliptin,Phase 3,0,1,0,0,0,,,0,25.0,reliable,0.013472760595664707
1625,0,0.8134189786223518,NCT02344290,Cardiovascular Disease,Pitavastatin,Pitavastatin,Phase 3,0,0,0,0,0,,,0,44.0,reliable,0.8134189786223518
1626,0,0.2777182245803881,NCT02345681,fluid overload,Furosemide,Test Furosemide,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.2777182245803881
1627,0,0.004208857201024973,NCT02345850,Prevention of Graft-versus-Host Disease,Tacrolimus; Methotrexate,Tacrolimus/Methotrexate Control Arm,Phase 3,0,1,0,0,0,,0.0,0,22.0,reliable,0.004208857201024973
1628,0,0.004173053628052295,NCT02345850,Prevention of Graft-versus-Host Disease,Cyclophosphamide,Post Transplant Cyclophosphamide,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.004173053628052295
1629,0,0.2775180023283782,NCT02346201,Apathy,Methylphenidate,Methylphenidate,Phase 3,0,0,0,0,0,,0.0,0,44.0,reliable,0.2775180023283782
1630,0,0.6069566441744731,NCT02347332,Neck Cancer,Methotrexate,Methotrexate,Phase 3,1,0,0,0,0,,,0,15.0,reliable,0.6069566441744731
1631,0,0.0033644713680463364,NCT02347657,cystic fibrosis,Ivacaftor,VX-661/IVA,Phase 3,0,1,1,0,1,endpoint_surrogate_pass,1.0,0,38.0,reliable,0.0033644713680463364
1632,0,0.006088716255372833,NCT02351622,Immune Thrombocytopenia,Caffeic acid,caffeic acid tablet and dexamethasone,Phase 3,0,1,0,0,0,,0.0,0,29.0,reliable,0.006088716255372833
1633,0,0.010985777999030825,NCT02354222,Type 2 Diabetes,Teneligliptin,Teneligliptin + Canagliflozin,Phase 3,0,1,1,0,1,endpoint_surrogate_pass,0.0,0,25.0,reliable,0.010985777999030825
1634,0,0.009560665930813162,NCT02354235,Type 2 Diabetes,Canagliflozin,Canagliflozin + Teneligliptin,Phase 3,0,1,1,0,1,endpoint_surrogate_pass,0.0,0,25.0,reliable,0.009560665930813162
1635,0,0.24784568878071317,NCT02355704,Renal Insufficiency,Atorvastatin,Atorvastatin,Phase 3,0,0,0,0,0,,0.0,0,29.0,reliable,0.24784568878071317
1636,0,0.0803349461305925,NCT02361216,actinic keratosis,Ingenol Mebutate,Ingenol mebutate gel,Phase 3,0,0,0,0,0,,0.0,0,52.0,low_confidence,0.0803349461305925
1638,0,0.1586417094474756,NCT02367781,Lung Cancer,Pemetrexed,Arm B (Nab-Paclitaxel+Carboplatin),Phase 3,1,1,0,1,1,oncology_cytotoxic_monotherapy,0.0,0,22.0,reliable,0.15
1639,1,0.258576023682685,NCT02368691,Breast Cancer,GTx-024,GTx-024,Phase 2,1,0,0,0,0,,0.0,0,22.0,reliable,0.258576023682685
1640,0,0.8120327437781872,NCT02369159,Influenza,Peramivir,Peramivir (IV),Phase 3,0,0,0,0,0,,0.0,0,18.0,reliable,0.8120327437781872
1642,0,0.11805437499869978,NCT02369653,Venous Thromboembolism,Apixaban,Apixaban,Phase 3,0,0,0,0,0,,0.0,0,22.0,reliable,0.11805437499869978
1643,0,0.6990011120763725,NCT02369965,HIV infection,albuvirtide,"albuvirtide, lopinavir-ritonavir",Phase 3,0,1,0,0,0,,0.0,0,20.0,reliable,0.6990011120763725
1645,0,0.40176807102878537,NCT02370498,Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma,paclitaxel,Paclitaxel,Phase 3,1,0,0,1,1,oncology_cytotoxic_monotherapy,0.0,0,15.0,reliable,0.15
